Date,ABBOTINDIA,ACC,ADANIPORTS,ADANITRANS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BANDHANBNK,BANKBARODA,BERGEPAINT,BHARTIARTL,BIOCON,BOSCHLTD,BPCL,BRITANNIA,CADILAHC,CIPLA,COALINDIA,COLPAL,CONCOR,DABUR,DIVISLAB,DLF,DMART,DRREDDY,EICHERMOT,GAIL,GICRE,GODREJCP,GRASIM,HAVELLS,HCLTECH,HDFC,HDFCAMC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,HINDZINC,ICICIBANK,ICICIGI,ICICIPRULI,IGL,INDIGO,INDUSINDBK,INFRATEL,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,LUPIN,MARICO,MARUTI,MCDOWELL-N,MM,MOTHERSUMI,MUTHOOTFIN,NAUKRI,NESTLEIND,NHPC,NMDC,NTPC,OFSS,ONGC,PAGEIND,PEL,PETRONET,PFC,PGHH,PIDILITIND,PNB,POWERGRID,RELIANCE,SBICARD,SBILIFE,SBIN,SHREECEM,SIEMENS,SRTRANSFIN,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TORNTPHARM,UBL,ULTRACEMCO,UPL,WIPRO,ZEEL
2015-03-30,3948.45,1582.65,308.55,,257.1,807.45,1224.8,563.55,2028.0,1399.45,1291.0,3999.65,,163.85,209.5,389.4,436.3,25498.75,769.3,2162.15,1696.1,702.2,359.3,2022.05,1548.85,266.05,1810.05,159.5,,3425.3,16018.9,380.05,,1044.3,3631.1,308.65,980.45,1306.2,,1036.9,,2644.3,131.15,627.35,862.05,162.25,318.7,,,416.9,,887.95,385.45,2228.0,354.5,327.55,912.0,1311.85,1728.75,1999.0,376.7,3660.95,3658.3,1200.3,499.15,205.65,817.45,6944.0,19.85,129.4,147.6,3255.15,315.2,13963.4,866.25,176.2,271.35,7209.2,595.15,148.55,145.0,810.75,,,267.9,10752.4,1414.0,1120.35,1010.8,540.0,322.4,2564.15,626.95,391.35,1146.05,992.05,2944.05,440.6,623.4,342.35
2015-03-31,3952.6,1562.75,308.2,,255.3,811.3,1221.6,560.2,2016.6,1414.55,1296.25,4108.45,,163.5,208.65,393.3,469.3,25421.35,810.8,2158.55,1741.8,712.45,362.9,2014.3,1583.9,265.55,1785.45,158.25,,3488.75,15908.15,387.8,,1040.95,3622.35,305.25,980.4,1315.7,,1022.7,,2639.8,129.0,649.8,873.55,162.15,315.5,,,419.45,,886.0,385.0,2218.35,368.65,325.85,906.55,1313.25,1719.65,2008.4,385.75,3697.35,3657.3,1187.8,514.95,207.05,839.9,6947.35,19.8,128.75,146.85,3260.05,306.35,13731.05,870.95,171.55,273.05,7225.15,599.85,144.4,145.25,826.0,,,267.05,10793.8,1396.75,1114.35,1023.9,550.2,316.75,2553.95,629.7,391.6,1158.6,1000.3,2877.9,442.15,628.85,341.75
2015-04-01,3981.25,1585.9,310.95,,260.25,821.7,1247.4,569.65,2019.8,1427.55,1299.9,4140.05,,168.9,215.15,402.3,466.05,25570.7,804.2,2177.55,1790.15,709.6,363.0,2002.5,1582.85,266.55,1802.35,159.7,,3533.65,16019.5,384.8,,1078.95,3694.05,304.85,940.85,1337.05,,1033.25,,2655.85,132.2,653.4,883.5,163.65,323.15,,,412.3,,925.25,384.95,2173.95,370.6,332.45,909.65,1361.05,1734.25,2037.5,387.45,3644.7,3633.5,1202.1,508.05,204.4,838.25,6923.15,20.05,128.65,147.75,3254.15,306.45,14355.4,878.55,175.9,282.65,7188.95,602.5,151.95,146.45,836.05,,,273.45,10878.2,1412.5,1148.8,1081.15,564.9,323.65,2542.65,632.7,390.4,1195.5,996.1,2883.7,440.7,633.2,340.85
2015-04-06,4020.65,1617.4,321.25,,261.5,824.5,1324.65,569.05,2036.4,1426.6,1290.55,4240.85,,168.5,215.5,400.8,476.85,25343.8,802.1,2216.7,1904.15,735.65,360.75,2048.4,1610.2,272.95,1877.25,167.45,,3677.85,15782.45,399.9,,1117.95,3698.1,304.15,932.05,1330.6,,1031.95,,2672.7,134.7,655.05,907.95,163.6,321.25,,,411.4,,914.95,379.9,2178.2,374.0,341.0,900.8,1397.6,1757.9,2088.25,382.7,3628.95,3686.55,1242.65,513.45,201.6,842.65,7121.35,20.05,128.05,152.1,3229.9,317.25,14184.4,884.75,178.2,278.1,7232.05,589.75,148.65,147.95,824.65,,,274.65,10865.45,1447.75,1160.3,1169.3,568.15,318.1,2547.3,643.35,403.6,1243.15,1004.15,2892.55,450.3,621.15,338.2
2015-04-07,4011.45,1650.3,323.9,,260.1,835.2,1360.25,557.85,2094.55,1431.2,1316.05,4341.2,,170.05,218.7,404.75,478.25,25291.65,795.7,2259.1,1897.35,728.2,359.6,2099.45,1641.65,274.3,1935.25,161.95,,3684.85,15983.3,400.15,,1140.55,3766.3,302.65,934.55,1328.7,,1032.75,,2632.35,136.95,643.5,913.45,165.25,317.4,,,420.1,,906.95,384.95,2159.5,372.2,340.6,937.6,1386.85,1769.7,2091.6,390.7,3599.9,3765.9,1268.85,508.15,204.15,843.35,7157.45,20.05,130.0,156.3,3359.65,319.0,13719.2,900.6,180.75,273.25,7162.75,583.1,150.6,147.95,832.85,,,272.05,10954.95,1449.05,1187.05,1152.05,560.35,333.5,2585.0,652.85,406.6,1240.2,1112.8,2931.85,473.25,615.05,336.4
2015-04-08,4020.35,1636.2,319.15,,257.65,846.85,1325.15,555.9,2099.5,1455.6,1314.35,4489.2,,168.85,225.05,419.15,485.45,25823.6,819.65,2258.75,1899.45,736.7,380.35,2093.35,1676.15,284.35,1943.45,161.85,,3755.45,16524.85,410.4,,1173.8,3800.25,293.7,958.85,1299.7,,1035.55,,2605.8,137.95,672.75,912.55,164.95,315.1,,,423.25,,901.95,374.4,2200.55,377.15,346.25,932.0,1371.6,1779.45,2082.1,408.05,3628.7,3940.85,1274.2,506.3,202.3,825.15,7046.2,20.3,130.25,156.1,3338.8,313.0,14008.55,901.0,181.65,277.95,7169.6,574.95,152.8,147.3,865.9,,,273.9,10788.35,1462.2,1161.95,1150.45,561.5,336.1,2641.4,672.3,407.45,1262.75,1122.35,2986.45,462.25,616.3,340.4
2015-04-09,3977.75,1622.45,316.7,,256.15,853.15,1326.2,572.15,2098.55,1464.65,1300.4,4504.65,,171.75,226.3,407.2,469.1,25692.5,811.85,2277.9,1844.65,719.45,386.95,2173.35,1694.45,279.9,1934.0,159.3,,3740.25,16302.5,397.2,,1167.6,3768.4,284.85,964.15,1303.05,,1056.1,,2611.6,139.9,666.3,926.45,164.05,320.6,,,420.15,,943.9,380.1,2215.0,375.0,347.15,952.7,1430.6,1770.8,2015.75,394.55,3659.2,3861.0,1274.55,510.7,199.25,809.3,7101.0,20.3,132.2,157.35,3364.85,310.15,14203.8,913.65,185.15,287.6,7160.0,595.1,161.95,151.0,895.1,,,280.85,11091.9,1458.85,1157.0,1113.45,559.9,346.05,2664.55,670.4,399.95,1236.85,1104.5,2963.95,454.25,617.15,357.1
2015-04-10,3971.55,1636.05,319.8,,258.3,859.45,1342.7,568.05,2098.75,1454.85,1299.75,4522.1,,174.2,228.75,411.95,467.1,26069.1,820.05,2277.9,1802.85,701.15,389.0,2143.2,1669.45,280.3,1938.25,158.4,,3797.4,16230.25,399.15,,1196.6,3792.7,292.5,967.25,1290.35,,1042.65,,2583.85,137.9,662.75,933.8,174.4,318.3,,,422.65,,945.25,376.55,2233.95,375.05,346.65,951.9,1422.4,1764.0,1964.2,401.5,3666.6,3902.2,1286.75,508.8,203.15,799.7,7098.5,20.65,135.2,155.65,3352.65,309.75,14141.5,921.35,185.95,287.6,7149.9,595.3,163.6,152.7,904.35,,,285.75,10803.2,1447.35,1136.35,1119.75,562.65,342.7,2653.75,660.2,400.55,1244.3,1142.3,2969.05,463.4,617.7,347.15
2015-04-13,3995.25,1596.2,330.8,,257.6,862.05,1352.0,566.0,2095.3,1438.4,1288.6,4453.75,,175.55,224.0,425.7,488.7,26440.6,818.4,2310.2,1786.35,712.4,392.35,2149.15,1673.8,283.6,1932.65,156.8,,3795.35,16070.7,395.25,,1226.15,3780.5,293.9,976.05,1305.25,,1038.8,,2580.7,136.1,654.4,949.15,170.8,316.9,,,433.45,,949.75,385.25,2238.8,376.95,351.5,942.3,1445.6,1803.5,1981.5,400.75,3665.2,3880.65,1247.8,508.85,199.55,837.5,7098.55,20.95,134.95,157.3,3433.05,311.85,13736.0,980.75,186.65,286.6,7129.8,591.55,165.6,154.35,922.5,,,286.3,10437.65,1441.35,1144.1,1150.95,556.25,345.2,2655.5,664.4,414.85,1274.8,1164.8,3001.45,474.7,624.2,346.75
2015-04-15,3997.75,1614.55,325.75,,259.95,839.05,1360.55,550.2,2075.0,1421.7,1294.7,4456.0,,178.5,216.35,415.15,477.9,26340.25,802.4,2344.55,1777.5,692.9,385.95,2150.0,1680.2,275.35,1922.6,153.35,,3753.6,15872.7,394.85,,1205.0,3804.6,289.7,944.5,1290.45,,1031.65,,2524.55,135.15,647.8,934.7,170.3,315.0,,,422.5,,946.55,377.15,2213.7,372.95,354.95,928.75,1443.9,1787.65,1951.45,403.85,3680.25,3888.2,1208.9,512.1,191.65,861.0,7068.4,20.75,135.05,154.35,3362.6,317.15,13674.8,967.25,186.3,279.65,7118.8,589.95,166.7,151.55,923.65,,,290.0,10533.7,1430.95,1099.3,1117.3,540.45,337.65,2627.75,659.85,411.35,1303.7,1161.85,2986.5,460.85,606.65,343.75
2015-04-16,3980.8,1564.2,327.5,,252.5,822.25,1417.85,550.8,2088.05,1434.6,1293.6,4584.95,,177.15,213.3,418.0,471.4,26239.55,800.9,2329.15,1791.35,678.85,383.65,2124.6,1668.9,276.15,1896.6,150.1,,3680.3,15837.2,396.3,,1199.25,3730.0,288.15,954.25,1306.8,,1029.65,,2430.1,137.15,633.55,933.1,172.3,312.5,,,418.5,,934.45,380.75,2194.65,363.9,350.1,941.6,1418.4,1754.3,1900.5,419.05,3677.9,3817.45,1228.5,505.5,192.6,882.25,7026.8,20.7,134.95,156.1,3420.6,327.65,13413.45,971.05,186.1,275.3,7147.9,595.2,161.95,150.7,928.35,,,292.4,10451.5,1404.4,1050.6,1087.95,541.25,337.7,2582.8,656.05,406.25,1309.4,1170.45,2895.05,451.95,601.95,340.15
2015-04-17,3976.3,1521.65,322.75,,246.85,816.8,1334.9,533.7,2065.3,1422.15,1287.55,4529.45,,177.6,207.35,405.95,465.8,25574.55,797.85,2298.95,1733.9,680.4,380.4,2070.3,1680.85,272.95,1893.5,147.15,,3647.15,15311.1,388.85,,1169.9,3647.2,285.7,940.1,1306.7,,1018.25,,2410.5,139.75,636.2,937.65,172.2,310.1,,,419.85,,876.0,374.9,2179.25,359.4,351.85,956.25,1386.55,1739.75,1770.05,416.2,3646.8,3845.45,1224.5,518.1,189.75,844.85,7000.85,20.6,133.55,158.0,3354.55,330.0,12871.35,943.45,184.5,278.4,7115.65,592.1,163.25,150.1,926.85,,,291.75,10039.1,1325.8,1025.5,1037.75,535.35,346.0,2474.85,641.05,395.05,1281.25,1163.05,2809.15,428.9,586.85,336.55
2015-04-20,3845.8,1529.75,313.5,,248.05,808.95,1342.35,518.25,2022.05,1338.9,1292.9,4558.25,,179.5,204.95,402.3,449.65,24676.2,803.5,2170.0,1736.65,660.0,372.05,2012.9,1610.6,268.9,1824.9,146.25,,3567.0,14762.0,385.15,,1165.6,3612.0,290.9,924.3,1268.65,,1005.1,,2316.35,138.25,635.1,913.45,170.3,311.15,,,419.3,,843.75,370.15,2132.15,359.45,341.9,962.7,1370.9,1698.45,1786.95,395.5,3608.05,3669.6,1187.7,522.45,189.8,829.65,6953.2,20.25,126.75,154.4,3297.45,321.8,13033.8,945.25,179.95,275.95,6983.65,586.15,160.5,149.8,885.65,,,287.65,10050.4,1303.35,1011.85,1043.8,533.2,344.45,2428.8,632.3,394.95,1236.0,1107.9,2778.15,409.9,575.4,327.8
2015-04-21,3876.0,1496.15,314.45,,240.0,796.5,1334.9,523.2,1988.45,1345.55,1270.0,4373.4,,180.15,204.95,398.3,442.9,24284.05,799.15,2069.5,1759.0,652.6,374.4,1981.8,1637.9,268.55,1779.0,138.9,,3462.0,14310.3,376.05,,1150.75,3634.1,288.5,890.65,1258.15,,1003.0,,2329.1,134.3,629.5,873.1,168.3,310.85,,,432.65,,837.8,369.1,2142.6,355.25,341.95,950.45,1353.0,1688.75,1759.65,397.75,3490.15,3585.1,1190.45,501.65,191.55,845.05,6887.85,20.25,127.25,151.35,3306.45,320.35,13419.9,940.4,176.75,275.7,6963.85,577.55,160.6,148.85,876.45,,,289.2,10000.45,1291.5,1027.65,952.2,527.4,348.25,2427.05,637.5,392.25,1174.55,1070.7,2751.2,424.95,578.15,325.75
2015-04-22,3836.6,1557.3,313.7,,242.05,785.45,1352.1,540.1,1983.7,1324.6,1267.2,4279.9,,179.85,203.0,399.4,455.95,23622.2,805.05,2066.25,1752.05,656.7,379.2,1953.9,1614.9,265.25,1798.05,136.8,,3570.3,14366.15,376.0,,1128.25,3670.0,289.55,877.3,1277.2,,1013.1,,2409.4,134.65,647.65,907.15,168.7,312.95,,,444.8,,846.25,367.6,2137.7,363.45,343.4,960.45,1362.25,1745.6,1750.5,396.85,3462.95,3531.65,1212.95,488.75,190.95,846.5,6872.05,20.25,126.95,152.7,3291.8,312.3,13297.95,945.0,177.1,276.3,6772.25,577.75,161.2,147.05,879.75,,,283.85,10102.4,1296.15,1041.8,967.8,523.5,351.35,2445.1,629.8,396.1,1212.25,1078.85,2792.8,429.85,544.55,322.85
2015-04-23,3849.9,1518.6,318.6,,237.6,786.4,1338.0,538.2,1991.05,1361.6,1270.25,4274.65,,179.45,207.9,399.85,451.65,23720.5,802.55,2151.65,1760.5,663.95,384.25,2011.9,1606.85,271.05,1790.75,136.2,,3528.8,14747.05,375.6,,1090.05,3639.3,288.75,895.0,1276.05,,1013.5,,2390.55,135.05,645.25,902.65,172.0,311.85,,,446.8,,858.75,371.9,2122.0,368.5,342.1,985.55,1377.55,1724.1,1725.85,398.05,3494.45,3557.1,1198.85,478.75,189.3,832.15,6908.7,20.15,124.6,149.5,3297.45,307.95,12880.95,955.15,173.85,276.2,6815.8,571.8,160.0,146.65,877.05,,,277.65,10330.15,1281.6,1030.0,942.0,512.0,369.45,2457.25,615.2,403.45,1213.75,1071.65,2728.3,437.25,534.25,328.9
2015-04-24,3873.8,1531.6,316.3,,233.35,771.35,1289.15,527.25,1998.85,1360.25,1267.0,4139.9,,174.15,206.05,399.15,445.05,21958.4,780.5,2139.7,1767.5,637.65,376.25,2036.95,1556.2,270.1,1776.1,131.05,,3484.15,14720.5,368.15,,1126.1,3663.05,279.55,896.95,1245.15,,1006.45,,2352.8,131.15,624.8,889.5,167.65,308.25,,,427.45,,830.55,373.3,1995.2,355.8,347.95,956.6,1368.25,1678.6,1757.15,396.0,3541.4,3416.25,1172.1,467.1,187.2,821.3,6849.75,20.05,128.8,149.8,3253.15,316.85,13086.85,949.95,167.1,272.95,6675.95,560.0,157.6,145.85,878.9,,,275.55,10041.6,1228.15,1039.95,947.4,516.2,370.5,2493.05,587.5,395.9,1217.5,1068.1,2706.95,434.7,523.2,320.8
2015-04-27,3900.3,1493.95,305.95,,230.15,744.8,1215.4,524.2,1984.45,1326.05,1256.7,3995.2,,170.85,205.1,391.0,435.0,20930.4,732.3,2071.5,1701.8,628.45,377.65,1993.05,1605.5,263.45,1739.3,123.95,,3385.6,14771.05,361.5,,1124.6,3613.7,269.45,883.2,1211.75,,1005.45,,2317.0,130.05,595.15,866.65,163.15,302.3,,,418.65,,823.05,395.55,1984.65,349.6,344.85,937.7,1336.85,1667.7,1723.15,393.35,3648.4,3298.2,1165.95,454.85,184.4,801.45,6848.1,19.85,127.0,148.25,3177.65,309.35,12879.95,935.35,170.2,271.25,6462.75,544.0,159.65,144.95,875.3,,,267.05,9977.9,1264.95,996.95,926.4,516.85,368.9,2500.2,587.25,386.5,1169.95,940.95,2655.3,445.85,533.8,324.25
2015-04-28,3875.05,1514.5,306.1,,230.55,765.45,1293.35,535.0,1990.15,1325.45,1303.3,4007.8,,173.45,208.9,400.75,441.8,21722.5,765.15,2095.05,1661.7,631.65,372.4,2015.65,1654.85,259.1,1762.3,128.1,,3412.25,15175.05,357.9,,1098.15,3623.7,276.75,870.5,1228.25,,1004.55,,2355.55,131.35,621.0,860.6,169.1,326.85,,,418.55,,827.7,401.05,1960.9,351.45,337.55,945.2,1342.05,1665.45,1721.75,400.05,3822.6,3438.25,1182.2,463.45,183.55,784.15,6836.85,19.75,128.35,151.3,3193.0,307.55,13139.9,980.6,170.05,270.8,6695.5,560.25,161.0,144.45,865.2,,,272.5,10255.3,1293.6,991.25,924.85,529.85,371.25,2495.0,608.6,386.15,1191.05,930.55,2688.9,475.85,532.25,320.8
2015-04-29,3799.65,1484.45,312.85,,238.3,754.4,1281.9,551.95,1978.65,1389.2,1283.55,3989.5,,171.85,212.35,387.35,444.0,21621.25,755.95,2151.6,1671.75,629.25,370.95,2011.7,1642.1,255.3,1760.65,133.75,,3382.45,15238.1,365.85,,1080.5,3599.45,280.9,887.2,1201.15,,993.15,,2372.1,130.6,618.5,857.7,170.95,330.15,,,417.55,,833.1,395.3,1961.15,349.85,328.15,957.15,1329.8,1655.25,1744.1,399.85,3766.2,3360.65,1172.65,479.1,184.0,780.45,6565.45,19.65,127.75,151.6,3321.3,306.3,13660.7,952.9,175.15,263.6,6741.1,554.45,160.0,143.05,850.0,,,271.9,10332.5,1300.65,984.3,940.5,520.9,369.95,2487.3,616.9,381.85,1215.5,957.8,2679.25,468.65,541.65,320.75
2015-04-30,3940.35,1433.7,317.55,,232.4,762.45,1285.65,567.8,1948.65,1434.9,1293.1,4044.3,,169.0,210.65,381.1,452.65,22503.8,764.75,2197.85,1701.8,636.0,362.75,1988.2,1640.75,251.9,1723.45,136.45,,3310.25,15191.6,360.3,,1051.75,3589.3,279.8,880.55,1170.0,,988.8,,2328.9,128.6,625.15,850.35,169.4,331.15,,,411.75,,823.8,401.3,1942.25,361.2,322.35,932.2,1332.9,1631.3,1772.55,401.7,3725.85,3330.15,1145.0,504.15,183.5,769.05,6572.6,19.75,128.25,150.3,3315.7,304.0,13654.05,938.1,174.65,265.65,6859.2,567.05,159.75,142.2,862.35,,,269.75,10192.85,1360.8,969.85,938.85,508.25,360.35,2463.7,621.35,382.8,1201.85,932.4,2672.1,490.65,538.6,312.05
2015-05-04,3992.9,1474.6,347.2,,241.3,779.4,1304.3,568.35,2087.9,1451.1,1299.7,4192.65,,170.7,212.0,392.9,453.9,22713.05,783.7,2248.4,1767.25,673.7,369.8,2033.7,1715.5,261.45,1783.45,138.3,,3395.05,15334.6,366.8,,1053.8,3625.0,287.15,919.8,1202.2,,1000.95,,2389.55,133.15,630.0,861.75,172.35,329.3,,,417.15,,841.7,396.3,1993.1,364.75,330.2,937.95,1338.8,1629.3,1814.85,388.45,3757.75,3525.75,1202.5,502.15,184.9,773.5,6801.45,20.0,129.95,152.35,3349.4,328.35,14004.45,944.0,175.6,274.75,6797.05,578.35,166.65,144.15,890.95,,,277.15,10334.3,1403.6,828.0,947.75,506.45,361.65,2481.55,611.75,385.25,1171.6,960.4,2709.05,497.15,541.15,320.95
2015-05-05,3940.95,1471.4,342.7,,239.2,781.4,1364.9,565.85,2061.65,1443.7,1290.05,4290.15,,170.0,217.2,387.05,446.6,22522.0,777.3,2344.95,1764.1,662.3,364.4,2060.75,1773.1,264.6,1748.5,139.3,,3402.65,15555.5,373.35,,1088.95,3580.5,291.2,911.95,1180.35,,987.65,,2357.45,139.35,628.75,879.05,182.35,328.45,,,416.2,,836.55,391.0,1962.75,364.2,326.25,973.2,1423.25,1642.4,1811.75,386.0,3793.05,3613.55,1179.25,504.2,184.3,774.9,6807.4,19.9,135.25,150.5,3379.0,342.15,14074.55,982.2,175.9,276.25,6836.8,583.4,165.85,143.15,892.15,,,272.05,10414.15,1345.6,846.7,958.45,510.45,380.1,2517.85,609.95,384.4,1180.7,977.8,2709.2,495.1,544.9,315.6
2015-05-06,3883.5,1413.3,331.2,,226.8,760.85,1275.45,543.3,2020.3,1438.85,1278.1,4285.4,,162.15,214.1,390.2,425.5,21732.4,748.2,2247.3,1733.95,636.25,353.1,2023.45,1728.9,263.1,1716.75,131.6,,3353.4,15080.3,365.9,,1077.85,3478.0,279.85,891.15,1163.6,,970.6,,2326.4,137.75,594.1,858.2,175.6,312.15,,,403.0,,802.95,385.9,1922.05,336.3,318.35,930.5,1351.2,1564.65,1754.85,375.1,3634.55,3477.2,1163.15,489.9,177.3,741.05,6802.75,19.5,130.8,144.6,3352.0,327.9,14047.05,956.55,177.15,270.95,6759.3,571.15,160.0,140.6,880.25,,,265.4,10330.95,1295.9,814.45,937.15,497.85,367.65,2463.05,608.9,383.4,1199.8,955.05,2605.7,478.9,532.35,312.5
2015-05-07,3825.95,1451.95,322.8,,231.4,765.75,1236.65,527.35,2067.85,1379.75,1281.7,4180.55,,153.45,209.2,393.65,423.85,20936.15,729.95,2236.35,1684.0,627.8,360.8,2004.95,1690.15,257.2,1725.15,129.0,,3282.9,14806.95,368.05,,1050.95,3510.55,280.65,920.75,1154.25,,951.3,,2354.55,134.3,565.2,866.25,175.2,304.6,,,396.95,,795.2,369.45,1944.0,330.85,322.55,885.85,1308.2,1568.9,1741.0,368.95,3543.6,3374.8,1170.75,470.45,173.6,740.3,6767.55,19.2,127.65,142.5,3366.4,320.05,13764.6,953.4,172.4,252.6,6807.35,565.35,155.95,140.3,870.75,,,260.95,10128.15,1250.5,770.9,927.9,488.1,367.3,2545.25,614.25,369.55,1205.2,925.65,2619.15,488.0,538.15,310.0
2015-05-08,3801.1,1448.5,335.1,,233.2,759.4,1284.85,540.8,2123.05,1425.05,1295.95,4344.45,,145.1,208.7,397.95,434.0,21608.75,748.05,2203.4,1689.7,654.7,363.7,2046.3,1690.45,260.85,1722.7,132.95,,3350.45,15781.15,369.1,,1081.4,3493.15,278.7,925.5,1185.35,,982.0,,2300.65,138.95,591.5,895.2,176.75,317.0,,,398.45,,810.45,388.2,1957.95,335.35,328.0,890.25,1329.5,1601.25,1770.35,369.45,3610.55,3331.35,1180.35,485.7,178.3,731.3,6796.3,19.3,131.0,142.0,3383.5,315.5,13303.25,978.7,169.8,256.45,6870.95,572.45,145.7,140.0,889.7,,,261.95,10150.55,1303.0,790.05,940.25,513.7,366.7,2527.25,621.4,353.6,1197.6,926.3,2698.0,506.55,540.5,309.45
2015-05-11,3855.85,1498.95,344.05,,238.5,771.65,1362.8,551.1,2182.4,1442.15,1294.85,4347.1,,169.7,208.85,396.2,440.2,22114.05,750.8,2283.2,1656.8,666.1,371.95,2072.85,1705.3,257.2,1731.45,130.25,,3359.7,16871.6,373.05,,1107.15,3556.75,285.75,941.9,1226.1,,990.3,,2384.25,142.5,605.5,864.7,176.55,323.5,,,407.1,,819.65,390.15,1993.65,338.95,326.45,903.2,1339.05,1615.3,1769.9,379.5,3651.7,3369.85,1194.25,511.8,186.75,726.55,6806.3,19.3,131.95,144.95,3392.15,319.0,13685.1,1013.2,175.35,264.8,6874.0,584.85,149.1,143.0,895.95,,,276.05,10280.8,1342.2,823.2,964.4,529.7,377.1,2556.0,631.3,367.65,1193.85,944.2,2823.8,504.75,541.5,317.7
2015-05-12,3859.45,1449.95,334.9,,228.85,758.35,1322.2,532.35,2128.9,1427.05,1296.05,4341.5,,158.4,207.15,391.55,431.8,21487.55,725.9,2272.4,1649.65,664.1,369.2,2043.05,1699.65,260.65,1742.3,125.5,,3468.9,17158.55,367.25,,1118.3,3488.15,284.65,915.65,1191.35,,971.95,,2466.4,137.6,586.35,843.95,169.5,308.2,,,409.4,,800.25,384.5,1947.1,332.35,324.25,880.25,1318.85,1559.4,1748.25,379.85,3577.45,3262.3,1177.1,487.45,185.95,730.35,6704.45,18.9,129.85,141.65,3475.35,309.65,13432.1,984.75,172.9,260.8,6802.85,589.35,142.75,139.3,868.7,,,267.4,10073.4,1276.05,806.9,949.65,513.55,353.6,2522.9,616.2,362.75,1179.4,921.45,2748.85,489.1,533.85,308.5
2015-05-13,3896.85,1472.75,340.45,,235.15,762.5,1342.1,558.5,2125.9,1433.05,1298.75,4327.1,,162.45,207.0,382.55,434.1,22580.35,735.85,2282.6,1619.25,676.6,368.95,2039.1,1788.1,261.4,1744.75,125.0,,3494.15,18089.55,378.4,,1085.3,3514.2,279.85,937.3,1219.4,,990.25,,2503.75,133.5,584.15,841.05,173.8,317.65,,,405.9,,817.2,392.15,1956.7,335.0,327.85,886.9,1341.5,1589.7,1689.5,406.0,3604.1,3597.35,1206.9,501.15,191.6,711.95,6701.5,19.0,131.85,138.4,3479.5,311.1,13516.2,962.25,176.85,265.1,6707.9,584.55,144.85,140.85,885.1,,,274.3,11088.15,1298.55,813.1,954.05,520.45,359.5,2515.4,616.35,367.4,1263.3,905.6,2794.4,507.8,542.25,305.2
2015-05-14,3883.4,1474.85,333.95,,235.05,796.45,1355.55,555.85,2165.85,1442.15,1299.0,4384.7,,164.55,210.15,386.0,439.2,22794.15,756.7,2258.3,1656.75,686.0,370.2,2039.25,1785.15,263.85,1763.05,126.95,,3519.4,18176.15,383.35,,1123.7,3530.25,276.9,925.3,1209.7,,991.05,,2537.5,137.45,599.05,846.45,176.05,314.95,,,405.3,,816.65,401.15,1934.8,333.95,324.7,906.15,1326.8,1576.85,1631.95,402.25,3646.5,3674.2,1227.15,495.7,191.2,717.0,6854.5,19.0,132.95,139.05,3517.85,316.15,13716.65,987.4,179.55,270.35,6823.3,594.8,150.6,139.4,878.2,,,280.95,11327.7,1347.7,817.5,944.4,516.6,366.4,2499.25,615.45,362.9,1254.35,933.85,2796.05,515.25,536.5,303.5
2015-05-15,3831.3,1472.15,329.0,,234.7,790.3,1352.3,562.05,2186.5,1444.25,1301.2,4483.9,,160.15,210.15,392.0,441.35,22868.65,767.05,2263.9,1689.15,683.35,366.9,2072.05,1766.75,264.85,1795.0,125.0,,3496.45,18722.0,380.15,,1166.0,3550.25,270.65,913.9,1234.3,,990.1,,2529.7,137.0,603.75,844.8,175.3,312.35,,,401.75,,833.35,410.0,1961.75,336.65,326.4,876.3,1344.55,1591.95,1684.25,405.6,3671.2,3726.55,1249.05,495.3,190.95,720.95,7031.3,19.0,131.85,136.1,3495.65,318.9,13917.3,1002.9,176.9,269.8,6788.8,595.65,147.4,140.05,873.95,,,287.45,11820.4,1342.45,839.6,946.35,519.9,364.1,2511.15,618.35,367.95,1257.55,954.15,2805.4,521.35,538.45,301.05
2015-05-18,3821.9,1509.85,339.35,,240.7,766.75,1351.4,567.5,2220.7,1459.55,1304.95,4460.55,,162.0,211.85,397.45,449.85,22983.8,792.8,2293.85,1699.15,685.55,366.1,2072.4,1749.1,265.7,1814.95,122.8,,3622.45,18597.75,394.65,,1198.9,3551.65,270.25,930.55,1264.3,,1009.85,,2520.55,139.1,628.3,852.7,175.2,316.25,,,413.9,,846.35,418.0,1993.05,343.4,333.0,911.85,1364.35,1612.35,1732.55,410.0,3697.6,3789.25,1263.65,499.6,190.9,714.9,7077.35,19.0,133.45,136.15,3484.95,321.75,14641.65,1014.75,178.5,272.95,6721.8,599.25,148.5,140.05,891.55,,,289.75,11804.25,1394.25,844.4,956.95,520.7,364.15,2520.4,612.6,378.75,1226.45,965.95,2900.1,527.7,544.25,311.5
