Date,ABIRLANUVO,ACC,ADANIENT,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASHOKLEY,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BANKBARODA,BANKINDIA,BHARATFORG,BHARTIARTL,BHEL,BOSCHLTD,BPCL,CAIRN,CANBK,CIPLA,COALINDIA,COLPAL,CONCOR,CROMPGREAV,CUMMINSIND,DABUR,DIVISLAB,DLF,DRREDDY,EXIDEIND,FEDERALBNK,GAIL,GLAXO,GLENMARK,GODREJCP,GRASIM,GSKCONS,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,ICICIBANK,IDBI,IDEA,IDFC,INDHOTEL,INDUSINDBK,INFY,ITC,JINDALSTEL,JPASSOCIAT,JSWSTEEL,KOTAKBANK,LICHSGFIN,LT,LUPIN,M&M,MARUTI,MCDOWELL-N,MPHASIS,NMDC,NTPC,OFSS,ONGC,PETRONET,PFC,PNB,POWERGRID,RANBAXY,RCOM,RECLTD,RELCAPITAL,RELIANCE,RELINFRA,RPOWER,SAIL,SBIN,SESAGOA,SIEMENS,SRTRANSFIN,SUNPHARMA,TATACHEM,TATAGLOBAL,TATAMOTORS,TATAPOWER,TATASTEEL,TCS,TECHM,TITAN,UBL,ULTRACEMCO,UNIONBANK,UNIPHOS,YESBANK,ZEEL,M&MFIN,OIL,WIPRO,SSLT,UPL,INFRATEL,INGVYSYABK,AUROPHARMA,MOTHERSUMI,EICHERMOT,IBULHSGFIN,BRITANNIA,MRF,VEDL,MARICO,SUNDARMFIN,IOC,ABB,BAJFINANCE,BEL,CADILAHC,CASTROLIND,EMAMILTD,HINDZINC,NHPC,PGHH,PIDILITIND,SHREECEM,TATAMTRDVR,TORNTPHARM,INDIGO,PEL,HAVELLS,ICICIPRULI,SUNTV,DMART,ABCAPITAL,GICRE,L&TFH,SBILIFE,BANDHANBNK,BIOCON,HDFCLIFE,ICICIGI,NIACL,HDFCAMC,PAGEIND,BERGEPAINT,NESTLEIND,ADANITRANS,ABBOTINDIA,IGL,NAUKRI,MUTHOOTFIN,SBICARD,ADANIGREEN,ALKEM,LTI,TATACONSUM,INDUSTOWER,JUBLFOOD
2016-05-31,,-0.03449334880445942,,-0.3026485308867399,-0.06625151686466692,0.08758298256655235,,0.10424552023723044,-0.2064602296366544,0.11500576383700345,0.20747375499648882,,-0.006699573621779433,,-0.4210736612537249,-0.15196503485859178,-0.6935838861805803,-0.1820172186268726,0.18475485768863667,,,-0.18886628364383098,-0.21586383506045925,-0.16423902516098476,-0.28895053330302806,,-0.022446825591012836,0.029173295494583692,0.164569662271275,,-0.12966044653487774,,,-0.057939301288149586,0.1632420621499235,-0.05183607952594242,0.23237545441671847,0.12241728977036603,-0.035591346305795,-0.27968530449879225,,0.08246952257474892,0.09714585682009112,-0.2801368940148774,0.26758937095750757,0.028470644062742734,-0.27479032709044054,,-0.37499975784891754,,,0.18663867618505356,0.201744040014179,0.013214311205963888,,,0.4172951237527033,0.02539997742692281,0.10795559665053198,-0.2664622290411295,-0.12758807917177592,0.06565074567670402,0.008332950347160147,-0.42563076208470824,,-0.1692564939557488,0.047864121159929496,0.03900950537388181,-0.3935317156379063,,-0.3447262422676435,-0.5443710724506448,0.014050549092484427,,-0.19132600346821022,-0.42247376358180067,,0.12412659323542395,,,-0.3253339910926881,-0.38641354282855905,,-0.18072060004119186,0.1459818116144043,-0.17129989523415112,,,-0.16509305503752422,-0.03858112982191909,0.09547990587501028,-0.008719336551005145,-0.11953827093410072,-0.04800510920226551,-0.22257266739629716,0.06362180911142597,,,0.06648118382743089,0.2544088173381274,,-0.2907453327741879,0.008351933909962346,,-0.017514688191112977,,,0.10395321694066227,-0.23623963165322853,0.06396911451416223,0.20303202961016356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,0.06922502564961075,,-0.46697765126263086,-0.00037161386120754806,0.04823626269202024,,0.2679717266528903,-0.07349577288210586,0.07143791706173795,0.1746032539036144,,-0.009409282118656553,,-0.32911698109954696,-0.17296794819765218,-0.7184287696350073,0.025763442767918567,0.1535376884335439,,,-0.2611172319356956,-0.27869205831085986,-0.15793313356503155,-0.14262574067538494,,-0.09956773862907756,0.038339029413651825,0.17713221636230825,,-0.10637698613822365,,,-0.03887468767849004,0.07815969894680556,-0.15333189991088067,0.18535368996824791,0.24241807008747998,-0.07864979815511555,-0.19125926876870822,,0.10961988789010801,0.21963025468928052,-0.047642955816682174,0.2738025459525986,-0.06934913492528126,-0.23027122302881808,,-0.42272633478729155,,,0.2382733897005115,0.24699155826477898,0.11346180685778758,,,0.47811102090379365,0.07457682651759241,0.05269425944607216,-0.18032117701295408,-0.2420187824847614,0.040038731275700595,0.03975631782038116,-0.31392773122265394,,-0.16093659454484335,0.06710406584555138,-0.04146780210062276,-0.3605509540554937,,-0.3732020817768337,-0.5635862175924099,0.09158261378909446,,-0.2796627424638004,-0.4568159696905501,,-0.032834384197621594,,,-0.35750335237874975,-0.24843697055389258,,-0.10946556675159352,0.33508115652358095,-0.1335068122775851,,,0.057075185267499995,0.011867164325366,0.12213449140842177,0.018308235875492695,0.13485587893828666,-0.002927974085110966,-0.25158408622539113,0.07796940314674176,,,0.21204699377029088,0.19289128773970865,,-0.19827891532579175,0.019234625267621448,,0.11555109920262141,,,0.0809337487403143,-0.17860904849912876,-0.05238260358233573,0.1952314031922378,-0.01521140514644233,,-0.4256056131085731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-29,,0.1572593448805758,,-0.4473100430010107,0.09862371859428119,-0.02886665313957993,,0.1359371689247294,-0.07229889616135164,0.08535190641974982,0.23045178609295422,,-0.14234276711007046,,-0.40326203938465105,-0.12709638470545837,-0.7762486883880081,-0.0782896214910027,0.20532141233004758,,,-0.3445196137206256,-0.24857248156172426,-0.06892394430200297,-0.1267705440873407,,-0.15657606412875688,0.05885162585209332,0.14379808982056036,,-0.18676222359825423,,,0.09983447146627186,-0.009957577982995585,-0.23419372190085289,0.15964453941547904,0.2343413099887408,-0.06200138633335496,-0.28588038675258615,,0.06483005265731792,0.1837370504608493,0.1687248449418277,0.13397872774258873,-0.00609187733847522,-0.20845122706210528,,-0.48211682894077285,,,0.13669887867989497,0.10419221219754717,0.1278538361773038,,,0.565995706908185,0.09322942034774064,0.0011635070827920153,-0.1695949191866329,-0.09709761455302794,0.04751113039203574,-0.02789853651814763,-0.39350796091235796,,0.05319476591948159,0.17405758555879383,-0.11008925173169339,-0.20764804871630482,,-0.2997383325643352,-0.3547845697988866,0.15467681764150876,,-0.3247679351752115,-0.36152765967689054,,-0.022854409494308572,,,-0.21032426274012886,-0.1973999490838364,,-0.10140843434116047,0.30461074364300467,-0.07150854287309721,,,0.17934287194673326,0.06913899563940736,0.2654129962545684,0.036002783135545564,-0.048154336485282244,0.23375772896669134,-0.34019887112950503,0.08280900055022589,,,0.29913857282169987,0.13512866409589258,,-0.15913714718000987,-0.011972910699784088,,0.035111103463687995,,,-0.019839682520832264,-0.17050588713192616,0.013359556384212408,-0.0557318879308997,-0.13371034827990794,,0.04619286091629612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,,0.23984583217172686,,-0.4204035297585366,0.27553087939662063,0.020353104834201156,,0.280245249564772,0.08221206165515353,0.21440917820776,0.40990206617077624,,-0.19709867569476566,,-0.41897863210073216,0.021638332538096595,-0.4366558415578465,0.0771633665228727,0.32788852372664895,,,-0.2572903191585114,-0.020737900865996774,-0.03511435630167977,0.058423380286600546,,-0.21732821596397606,0.11389567068964661,0.024120511913375095,,-0.3768147353683581,,,0.26157851892383166,-0.010225746076438391,-0.29167834720382957,0.18091574308741798,0.35756767866914496,0.045695728030929146,-0.23321621706326373,,0.20119324411242312,0.3040634227841866,0.5254486416690464,0.4717465204013366,0.08845425953117475,-0.035116256127788174,,-0.39368247469797485,,,0.31904778080121937,0.0017749815224895875,0.15797365109514874,,,0.6043985041622447,0.15897420462934045,0.16025894658675843,-0.017676504121576765,-0.10217448665668277,0.19170585751247185,0.132499005547463,-0.2983359266084304,,0.12553858316756225,0.2932301922532779,-0.0722644876246352,-0.05957839621195228,,0.04634884025766953,-0.1606729357471133,0.31410213920992025,,-0.13827303946910552,-0.09214595110358995,,0.18072151748629117,,,-0.05792721513803429,-0.062288120426152414,,0.045512453902208365,0.46266986694415885,-0.07653250567671471,,,0.39200594038319525,0.17319664574242083,0.4766637297444672,0.043181845666882164,-0.04198386252638123,0.22758007291776564,-0.050079799140637704,0.2548307639307895,,,0.5780080129244364,0.2613469686348066,,-0.15254923733989656,-0.03699902902010575,,0.22640178881819875,,,0.05249975493773986,0.09783377694808452,0.1720188637079394,0.052012227223187754,0.008317829660027183,,0.5454692602856374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,0.24992267388889955,,-0.12395838455787228,0.3126326015809519,-0.061394969029559654,,0.3270444686644826,0.19510339622718578,0.27733608571356455,0.5408738921118368,,-0.1171350556315114,,-0.05574300498291376,-0.014661285045617032,-0.3904961691077492,0.22425711198855694,0.38203045759620147,,,-0.10447871132234042,0.10768717310391986,-0.002769680509096227,-0.05564495403368096,,-0.15842152578056065,0.05938631300183533,0.18101499934436852,,-0.2923675958952834,,,0.24647209036513185,-0.08764367858129803,-0.21869911187195748,0.22206304306089378,0.2832554565382649,0.04663671966752857,-0.20377519621415532,,0.19720958474158837,0.40556358986398416,0.8106162793523127,0.49259582957937365,0.13757196877682693,-0.026386287439378587,,-0.4698698262738298,,,0.23416076921315354,-0.09414622881279575,0.176471228320267,,,0.683900951519635,0.21980019014034313,0.20758212276563814,0.043574099997639164,-0.31205855483095624,0.13640149950483638,0.08254737917794147,-0.29099471734343035,,0.27125655785871505,0.26500183574854813,-0.10392730071794415,0.06522905326661609,,0.1464664641530089,-0.04371859453216127,0.3333390189501658,,-0.22924165794612825,-0.04419709084905827,,0.21675051179799748,,,-0.06330590772231687,0.07576759058333508,,-0.021119090187955755,0.2993277964277563,-0.10962167221147938,,,0.5886008058572397,0.18948098531361987,0.5766427455007211,-0.008241098611812709,-0.1610469674567662,0.28154899480105666,-0.07934709595309652,0.41287104505150185,,,0.6368809178168047,0.3231109170123709,,-0.07293073905691422,-0.1846600455460573,,0.3408875430302838,,,0.030455624411356734,0.3465478149706669,0.2513430330670063,0.08213711810265682,0.12285341144196103,,0.7299086215646429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-28,,0.15935666664461048,,-0.13857960335104147,0.2080554466019344,0.004785935659646071,-0.1528825670481735,0.33989247200198147,0.13921700218909797,0.1272310743010427,0.44556705317882433,,0.04396306977850369,,0.06756345016287742,-0.10196158521741513,-0.38678508656075705,0.11214504825632164,0.3747918094951449,,,-0.17077808002271072,0.09731198158342347,0.026889379826607693,0.05132173517110466,,-0.15473353968645998,0.013200685024549361,0.12245824311459012,,-0.31455373567901307,,,0.20954776737753225,-0.15990279408390196,-0.0687287996476113,0.23240726076036453,0.2708144605582651,0.014372322625438638,-0.0632330406113934,,0.1544863542346365,0.30264776610084704,0.6034427493690212,0.5424152310205568,0.09157115393776762,-0.07362179036602008,,-0.5637994853676073,,,0.27529938189763914,-0.08003731399018488,0.08420999024946986,,,0.6468103209907121,0.12280558525338219,0.19809884045681356,0.02797405943474467,-0.25627535152004643,0.18022003119587127,0.21486354907350272,-0.24317711969843164,,0.1766832217288238,0.13206995384896036,-0.1571843074226019,0.07390337222776276,,0.07730452952308518,0.09186898755968788,0.3294237437701268,,,,,0.14442814099538148,,,-0.14173207155167328,0.07122650314180358,,-0.04264805587141141,0.21771072660972804,-0.17913924661778008,,,0.3292777489106642,0.10757631392402375,0.43943824229503164,-0.010824633805932684,-0.23812620010334207,0.12780011566348928,-0.03609733602300947,0.29134784031341715,,,0.5129105636822858,0.2960098788010793,,0.02930241831689774,-0.16811479907677462,,0.3910187820274282,,,0.02575730320467221,0.2668123723924741,0.3414665034654265,0.18922870205933645,0.04706523651207685,,0.5431151502256848,0.3680063681635603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-30,,0.1313832742570141,,0.14038195334613873,0.20574937025547396,0.015510315815415817,-0.03475597420830599,0.24902857280975269,0.047510130449407606,0.16276857257261826,0.5664314478303228,,-0.14094383697587545,,0.04624869586963266,-0.043607119519410015,-0.22795631580593698,0.16022845496411203,0.42835768939918306,,,-0.1090729813294398,0.07228923302709149,0.013960190062237057,-0.008560169519044827,,-0.1394054605148189,0.07058939364017827,0.11705943027512827,,0.08393433135144156,,,0.1932002862891623,-0.11029998789235823,-0.04824981926470011,0.26808458859619794,0.26077848352787986,0.048426623240338224,-0.10178852610205269,,0.16365611158418383,0.23975845680191032,0.6702240711982437,0.5486978793984927,0.040702558134132365,0.03236291834972367,,-0.6111010680477814,,,0.25322989224944087,-0.0645082016918673,0.057647699432325346,,,0.6105310878499219,0.1690651359185888,0.19484250411384765,0.08657293158822818,-0.1829186729610657,-0.03187529152134578,0.2616069798531049,-0.32111854757288544,,0.44435711900862646,0.17479213792508325,-0.15077670708063864,0.22033204248716934,,0.22574343885599318,-0.003121188332550285,0.26948317153663925,,,,,0.09727638380940089,,,0.12792069639020323,0.049962507697034295,,-0.024578945862728928,0.21007016006529228,0.02015900310874449,,,0.23784949769497926,0.16957372172576313,0.5935575075885867,0.028543862957461644,-0.19055598579426664,-0.014607433676667057,-0.08503179836372572,0.3547441227006486,,,0.5158939442821892,0.2477441771245729,,0.1408093433254228,-0.1988544697778211,,0.5264338168950741,,,0.00449104648221874,0.14514749489449363,0.36721169845670437,0.24079231325349743,0.13191396862698235,,0.8097585387421236,0.29729959310980264,,0.4604196755814895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-30,,-0.00226313685835906,,0.06764536414167528,0.04955339456579383,-0.20015622551582135,-0.09024149511435324,0.10104766734021309,0.05447547033881187,0.08279956998708105,0.40924823716536385,,0.04676661620925094,,0.02222635953334833,-0.043667006417147984,-0.2593825143034574,0.09975283429694894,0.40065496189153155,,,-0.1334826784521654,0.023397102502761523,-0.03335581553440937,-0.10411191370434689,,-0.2513842083039916,0.030998298355309182,0.026746585606972663,,0.033598731977390404,,,0.13942364949989083,-0.18537570778572474,-0.049154047209484866,0.10347603442109994,0.15366932911529557,-0.2366370441893986,-0.031526624374466586,0.01268057326697747,0.11121243639936053,0.18460388063796915,0.7357365566154181,0.5635899965248544,-0.0025926089996656217,0.03631413197355461,,-0.6106170405806322,,,0.11877543001408253,-0.10271691476053088,0.0675335880240298,,,0.5209892084947598,0.04863839165833878,0.11176581594849004,0.09299594292025747,-0.1951582546667144,-0.06279331277825252,0.13738485427470146,-0.444240608258851,,0.4294983217189384,0.13305450700275365,-0.17170663437440034,0.21170096634728028,,0.31960475337653976,0.17733939936591397,0.3208433153758645,,,,,-0.014164533426479668,,,0.05727342430325853,0.15371149393378786,,-0.07419545932744467,0.06018905039555627,-0.14321999676032945,,,0.160633996018301,0.10340354125803587,0.4907688709873467,-0.05026115284397976,-0.06046557008382226,-0.06410619707454687,-0.07345787687728834,0.2620213403411745,,,0.4905689796945978,0.04609704736396035,,0.1343656627148366,-0.17427042796949743,,0.3781080390406245,,,-0.16390241782541337,0.06513184437217041,0.25439219002007163,0.08666174674616502,0.029208270697754724,,0.9414424470144334,0.12794340408025512,,0.38812732443654574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-31,,0.08205695229855334,,0.2394210073994576,0.06663473905262418,-0.2175804140994862,-0.10187810552263979,0.031824718998111075,0.10619695698245858,0.1409086949094314,0.4425238043563958,,0.20154017612367417,,0.09336869883149679,0.05676524878895768,-0.132155637892671,0.1887571857299545,0.38649350532890164,,,-0.024802491840662626,0.0254551989581608,0.06399063026024285,-0.05569857887800631,,-0.10485517145951351,0.11155005066145494,-0.36528989248343297,,-0.009007242331504958,,,0.19035809359648168,-0.15593511532532148,0.14370965839458702,0.21334715385062947,0.2460986325791756,-0.1436973300431971,-0.021481822088574562,0.08085391529660543,0.14700186126739798,0.19402887352076284,0.7945144272235634,0.5225470708710699,0.030881454435751667,0.12407948610773004,,-0.32296400092602706,,,0.18046183150765782,-0.11984699477065018,0.12959169467597514,,,0.43670158304559,0.05210674068668193,0.17270462039940554,0.21484948835079565,-0.13578655447828078,-0.031918088060151804,0.26834485679031334,-0.2475298063886994,,0.5468727782279399,0.16914015210632302,-0.1237720154242559,0.2714533397313322,,0.3638204261682125,0.2346866883403876,0.2297086367161821,,,,,0.05472268196397424,,,0.14138593959932066,0.34290865969426204,,0.10715981116551897,0.019120046688755336,-0.32487445529805953,,,0.33759775287923016,0.2501059816847116,0.4713685166801391,0.00476203477418196,-0.013275958152585556,-0.10052954117059316,0.010235356645307515,0.13765563457696,,,0.4471118875753337,0.080506043426003,,0.2719212605381056,-0.16898597899461743,,0.40065513220316956,,,-0.216624922039794,0.2141059595317893,0.2813318268305742,-0.03470179698545407,0.07764326324591939,,1.1110445425585456,0.17844824931922826,,0.5094456243621672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-28,,0.1753783454613605,,0.40420801000204193,0.2036859344548493,-0.16972407393476743,0.044958110249718124,0.14518229524562448,0.22456925901288,0.27656502416534967,0.7010174671677118,,0.22481010170902904,,0.2275550212826401,0.10247898461616413,0.4138516472224063,0.28320448926805314,0.591632704895576,,,0.11591474937277386,0.08403297286430525,0.08982899507033121,0.027050144959372722,,0.04630175646212771,0.15915507893071262,-0.29551723438147015,,-0.00017400161944382806,,,0.43559089023173364,-0.13331277267600805,0.19715699829782984,0.2884427509307442,0.3196622264671916,-0.06315031727190967,0.02057588236013849,0.2664198572374128,0.28876990098748123,0.2614052893492684,1.0226635932147505,0.8438448584398857,0.04904152121366069,0.36760990050740944,,0.061247836278175836,,,0.4152454168119412,-0.13253700487077796,0.27521764154829337,,,0.5699216007769382,0.20605637310710356,0.28221353332341303,0.3079442766694841,-0.17205574902397774,0.017968904328137896,0.6064153617159332,-0.19616830755821657,,0.5846866666372211,0.3771228990067775,0.059726119373495055,0.4816027839567609,,0.5260231478362617,0.6466607214172488,0.4739721456506952,,,,,0.088456686826574,,,0.5993400556181436,0.5077454254751804,,0.17714051991123617,0.1782057815315336,-0.3004320222339013,,,0.5582554448273139,0.3479220951530452,0.6422626050826994,0.04249289299399967,0.09649193397649516,0.1399633865347778,-0.0027714323414458684,0.29126819266813697,,,0.7159242214076942,0.2777122706784797,,0.37193299763050436,-0.12565829462097383,,0.6499080951081914,,,0.041728860574412587,0.3918274490402407,0.20299928140181836,0.3020497842658685,0.13431020368459431,,1.2850141066038392,0.09349424447219286,,0.7046173002984573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,0.027728205001256386,,0.197380435975561,-0.007934461025209064,-0.021019811828590782,-0.17046407214462084,0.17281737401592545,0.14096559380801235,0.13768268689150234,0.8274617580048922,,0.11732941861749385,,0.19091000431473942,0.0439525752838316,0.3633738780880536,0.04493844266332945,0.43620482767641566,,,0.1346115742293864,0.09765832230431254,0.09126672005358799,0.009304356210005188,,0.06910868599439465,0.11004238545069969,-0.26311911805737437,,-0.05738624492043942,,,0.3970860057243712,-0.3375482708367742,0.1543026536169015,0.18143972956767215,0.2592341410517434,-0.15839438150046117,0.06202360774709796,0.22498578026706795,0.26881684952996543,0.07222414357188296,0.7464473021895256,0.7297705184402293,0.015231060288186318,0.1754573901335952,,0.057129503288960014,,,0.30908001283358616,-0.16288861208307168,0.1863791878967447,,,0.38141366036337415,0.16483031862243228,0.13906242678573053,0.20079650561459772,0.0009306885629696882,0.0887135774776491,0.47296043086681355,-0.06372269134926611,,0.4273330050975016,0.26110105558591495,0.0863565836311855,0.3458304390423226,,0.4648569368592276,0.5124771446697706,0.33626651950518754,,,,,0.16932922049623153,,,0.35062416647726014,0.33935778249876597,,0.11963117552493005,-0.017166644495259953,-0.1873990641978241,,,0.16715049066001217,0.26172074057864686,0.434294146427941,-0.003241920872050415,0.062167959182860784,0.25409574041617217,-0.060606080025896444,0.1589645353842425,,,0.5281910444282432,0.2799135221268853,,0.37999173666071834,-0.1373664126676686,,0.41648953994100757,,,-0.09266355142729685,0.2733177974873912,0.22956089633054913,0.3258300714976558,0.1910615640464396,,1.0673320611016586,0.15430932862400648,,0.7207691773093089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-28,,0.01277526381090075,,0.3546577912382706,0.0795046042129965,,-0.22341328420896683,0.22230871742373268,0.04751819829429143,0.12038190097559945,0.7818013872954928,,0.09104066375999736,,,-0.03411772218116713,0.26920612501183755,0.1530589652017027,0.34573464424386097,,,0.1025633275009559,0.07695216002452014,0.17625916236619846,-0.028658249579671013,,0.08591770176706859,0.013051374464481442,-0.5216824785172846,,-0.15428349093737423,,,0.3580088639443347,-0.29286824680984036,0.029314533700061804,0.2387753114074152,0.25572228247534584,-0.1236631504250748,0.1840505885848922,0.33483228039960006,0.2502914281716366,0.13142949473097287,0.7116482112186411,0.7053433823569235,0.0686690890848376,0.17599814309900624,,-0.3156031151256717,,,0.310716475558202,-0.14479871542532807,0.2632362339564421,,,0.3203298738105447,0.19637904641375825,0.3015136252911269,0.2395956991436453,-0.10185859659402316,-0.02541154304415286,0.46771099361771973,-0.08852769758258806,,0.36559608284368655,0.20166446428663776,0.08432558229439567,0.28604492256693403,,0.524038091611844,0.5446351586888579,0.3322703956308662,,,,,0.2957646776361401,,,0.2571575955189168,0.4528389795255603,,0.12443886287979716,0.14223705119253263,-0.163347004115653,,,0.13214395761281672,0.2647775417570086,0.34060608239173684,-0.023322069588558692,-0.04517000495803406,0.2625370843674813,0.012694919851963315,0.23422217269420145,,,0.5046971496923733,0.2601340668225953,,0.34118558996112847,-0.06609353102071862,,0.30970158344904186,,,-0.1156239287172944,0.3878080892901032,0.2446232247166773,0.3967743667320988,0.17137323595173887,,0.9823829768106905,0.14289261876768733,,0.6419845314956037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,,0.07258226049716822,,0.5338222547986656,0.08491169836469663,,-0.23334135022071675,0.13679883471570742,-0.0015233697936175078,0.0915583511783451,0.9215551020091519,,0.2726003847879428,,,0.015460631946511073,0.3850134413919216,0.03564070341003672,0.44464907687884075,,,0.16846889664523496,0.009165145298162659,0.19477848222177915,0.0878764616247027,,0.23593099367021084,-0.002788177094920816,-0.5593883303700407,0.3589818148447487,-0.19708153018404284,,,0.4478691190445069,-0.33907260258636024,0.052552847803942024,0.1636156207755482,0.2880064326380164,-0.10501247818084045,0.11811578848275582,0.22939797481835203,0.277045146358598,0.09375244214944815,0.6451033031332581,0.6415192958367397,0.11675650726749137,0.14996106042236104,,-0.28360126525882684,,,0.27431055950287725,-0.2843424783265356,0.17215756469088614,,,0.3645811306900837,0.18974189595363056,0.3618186735415039,0.18404780834956846,-0.09263267235576335,0.018215687817411348,0.45664884749823376,-0.2751434091277415,,0.3978924233584669,0.1653238746429453,0.10067745743153646,0.3247646122455283,,0.7075945822885352,0.7595629305121152,0.3400859697641009,,,0.9953810983220056,,0.3761019468817629,,,0.3436228255209982,0.359301449620541,,0.11232070548543865,-0.11964961391565763,-0.17113585723649496,,,-0.001228061958055925,0.15039997616215836,0.3176733516301522,-0.10406879324952163,-0.24728048736143016,0.2657723654378663,0.059501570266375446,0.2779902904304674,,,0.45626615597251613,0.17743364083365953,,0.26841473118882037,-0.09239211299919718,,0.3114536777328409,,,-0.2553292589952502,0.3429729869952779,0.34370290151612004,0.3801293110300007,0.2991891730985075,,0.883568850890312,0.2485915383384199,,0.8107083298433853,0.13061670202976638,0.5206151104074753,0.4593829343586842,0.2761879656887568,,0.040873577685232074,0.5458636112817602,0.3898128080972689,0.17905851683956595,0.019715435323659443,0.3865590712122241,-0.11523112857065844,0.06378872054297934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,0.023678647129269176,,0.4940062366683053,-0.04356013633810027,,-0.029731199058312927,0.1399901654465194,-0.027831026140513124,0.058257748696060485,0.5909213540847003,,0.14543658562000875,,,0.01672751301658489,0.0869032176009363,0.033376058636841385,0.3723805621688662,,,0.03362992025182224,-0.11465305255595076,0.10985677211514686,0.045306251024318275,,0.11921869830206198,-0.09334983775246343,-0.6450716711613155,0.1801518855596771,-0.2870032185856453,,,0.38520530631987715,-0.3468849098211716,-0.22482989012665416,0.1278619464836523,,-0.10102973927833324,0.19757520275735735,0.23768325390088144,0.32987513797117557,0.18946771269665408,0.49722681262228613,0.580168888648821,0.18022706566714009,0.3053487733767061,,-0.27992668098098206,,,0.286714378724406,-0.1702369865127725,0.2386577500783878,,,0.28564176539481567,0.2361443349464788,0.4045989189805687,0.17480334344450024,-0.27788765046221253,-0.0008874859921764965,0.5505058879136779,-0.09862143908371891,,0.19462412764832834,0.05095210349692416,0.091977085482297,0.24622098663160036,,0.49266933724070294,0.3514678171728927,0.25611739135909983,,,0.8682880658161648,,0.32452769540613946,,,0.2312693722586114,0.2848463193478377,,0.06946331866830426,-0.157482090415517,-0.418301849808683,,,0.036543094600953986,0.11590585670855531,0.47184973766147564,0.00556649009642413,-0.2479255379370825,0.15613544898763446,0.06626012995419146,0.2097139217201722,,,0.26494078408371224,0.12516409773289733,,0.19792613781793375,-0.03489087645147355,,0.4483429000319833,,,-0.2554189477507717,0.44024332875396793,0.39154446443519714,0.5888515299484565,0.25420265192987845,,0.66803263087242,0.18860015436089406,,0.7282061668411378,0.1789259023001007,0.5072557880458285,0.32873617188164295,0.35362308761785793,,-0.0023501202752907505,0.3813520274415453,0.26302572802161545,0.22522970486983088,0.0681843762208073,0.22048733883382896,-0.012320666536029822,-0.09928922074592154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
