Date,Open,High,Low,Close,Adj Close,Volume
2014-05-19,7188.950195,7224.250000,7127.100098,7208.250000,7208.250000,5118900
2014-05-20,7257.899902,7267.049805,7193.049805,7221.000000,7221.000000,4238300
2014-05-21,7225.500000,7237.450195,7153.500000,7201.950195,7201.950195,3295900
2014-05-22,7244.399902,7280.000000,7216.850098,7239.250000,7239.250000,3774200
2014-05-23,7272.450195,7346.500000,7263.000000,7334.899902,7334.899902,4097600
2014-05-26,7397.750000,7473.049805,7211.399902,7308.750000,7308.750000,4836300
2014-05-27,7313.100098,7313.100098,7212.799805,7259.799805,7259.799805,2905400
2014-05-28,7267.200195,7287.399902,7243.750000,7275.200195,7275.200195,2939900
2014-05-29,7263.450195,7270.149902,7171.950195,7182.899902,7182.899902,3716700
2014-05-30,7203.100098,7222.250000,7164.950195,7181.299805,7181.299805,4529600
2014-06-02,7214.549805,7316.600098,7194.850098,7311.350098,7311.350098,2831400
2014-06-03,7327.450195,7375.799805,7295.399902,7365.850098,7365.850098,3668200
2014-06-04,7367.450195,7386.250000,7347.899902,7363.500000,7363.500000,3384000
2014-06-05,7365.350098,7448.700195,7326.450195,7440.299805,7440.299805,4117000
2014-06-06,7488.299805,7562.250000,7469.200195,7554.799805,7554.799805,4311400
2014-06-09,7595.250000,7640.399902,7589.649902,7622.799805,7622.799805,3877800
2014-06-10,7647.750000,7648.850098,7540.200195,7618.899902,7618.899902,3233000
2014-06-11,7635.350098,7664.549805,7540.450195,7578.000000,7578.000000,3369900
2014-06-12,7591.100098,7605.750000,7543.000000,7596.450195,7596.450195,2432900
2014-06-13,7614.950195,7619.299805,7456.549805,7474.399902,7474.399902,2941600
2014-06-16,7466.350098,7480.649902,7404.350098,7469.299805,7469.299805,2776900
2014-06-17,7461.899902,7572.700195,7447.200195,7568.100098,7568.100098,2823100
2014-06-18,7573.299805,7608.700195,7453.450195,7497.750000,7497.750000,3251700
2014-06-19,7518.899902,7547.549805,7440.250000,7474.750000,7474.750000,2449900
2014-06-20,7477.250000,7498.200195,7431.799805,7446.799805,7446.799805,2133300
2014-06-23,7452.250000,7474.500000,7388.100098,7435.750000,7435.750000,2141600
2014-06-24,7456.350098,7536.000000,7456.350098,7523.399902,7523.399902,2430900
2014-06-25,7532.549805,7533.549805,7502.299805,7513.500000,7513.500000,2134700
2014-06-26,7500.500000,7516.450195,7433.500000,7443.950195,7443.950195,2959300
2014-06-27,7465.750000,7492.700195,7432.649902,7461.649902,7461.649902,2162800
2014-06-30,7485.549805,7582.000000,7485.549805,7571.000000,7571.000000,2490500
2014-07-01,7589.799805,7614.549805,7581.899902,7599.299805,7599.299805,2265200
2014-07-02,7647.750000,7706.200195,7643.750000,7699.049805,7699.049805,2713500
2014-07-03,7711.850098,7729.500000,7678.250000,7686.350098,7686.350098,2426100
2014-07-04,7691.000000,7725.750000,7633.549805,7720.299805,7720.299805,2215300
2014-07-07,7746.950195,7757.950195,7720.649902,7750.549805,7750.549805,2903000
2014-07-08,7767.100098,7771.350098,7536.549805,7564.000000,7564.000000,3000300
2014-07-09,7575.750000,7593.899902,7481.100098,7517.850098,7517.850098,2930700
2014-07-10,7521.549805,7670.000000,7406.950195,7510.250000,7510.250000,4441600
2014-07-11,7523.450195,7567.049805,7372.149902,7385.799805,7385.799805,3246000
2014-07-14,7391.350098,7413.299805,7350.299805,7388.350098,7388.350098,2250400
2014-07-15,7425.549805,7481.250000,7399.299805,7473.950195,7473.950195,2140700
2014-07-16,7510.350098,7582.149902,7479.850098,7568.049805,7568.049805,2791700
2014-07-17,7557.250000,7606.899902,7557.250000,7593.950195,7593.950195,2591200
2014-07-18,7581.149902,7629.350098,7543.149902,7608.700195,7608.700195,2497300
2014-07-21,7645.100098,7667.649902,7616.200195,7625.600098,7625.600098,1874300
2014-07-22,7650.549805,7706.299805,7648.399902,7701.799805,7701.799805,2385000
2014-07-23,7728.399902,7742.250000,7678.000000,7720.750000,7720.750000,2122200
2014-07-24,7722.799805,7757.750000,7698.799805,7751.950195,7751.950195,2082200
2014-07-25,7749.350098,7760.100098,7654.950195,7701.899902,7701.899902,2587900
2014-07-28,7703.549805,7708.750000,7641.549805,7665.899902,7665.899902,1922900
2014-07-30,7662.350098,7718.350098,7629.000000,7711.299805,7711.299805,2787600
2014-07-31,7703.350098,7716.299805,7643.299805,7650.350098,7650.350098,3566300
2014-08-01,7591.450195,7655.600098,7534.350098,7542.450195,7542.450195,2919700
2014-08-04,7577.000000,7635.700195,7569.899902,7624.850098,7624.850098,2305800
2014-08-05,7646.649902,7687.399902,7582.299805,7682.950195,7682.950195,2245400
2014-08-06,7661.450195,7683.500000,7601.899902,7614.149902,7614.149902,2042600
2014-08-07,7594.350098,7648.100098,7574.299805,7592.500000,7592.500000,1893100
2014-08-08,7531.649902,7531.649902,7476.450195,7504.100098,7504.100098,1971100
2014-08-11,7555.799805,7572.049805,7538.000000,7563.250000,7563.250000,1789500
2014-08-12,7619.200195,7665.700195,7591.799805,7657.450195,7657.450195,1868300
2014-08-13,7647.049805,7688.200195,7613.600098,7658.850098,7658.850098,2456000
2014-08-14,7674.750000,7718.649902,7660.700195,7715.049805,7715.049805,2082800
2014-08-18,7707.149902,7808.600098,7705.149902,7802.899902,7802.899902,2090000
2014-08-19,7830.399902,7849.200195,7815.549805,7835.149902,7835.149902,2296500
2014-08-20,7852.450195,7855.399902,7808.850098,7818.899902,7818.899902,2028200
2014-08-21,7820.549805,7868.649902,7804.799805,7840.350098,7840.350098,2181700
2014-08-22,7853.950195,7877.700195,7846.250000,7860.899902,7860.899902,1810900
2014-08-25,7878.850098,7910.799805,7833.399902,7841.799805,7841.799805,1914400
2014-08-26,7812.049805,7851.750000,7792.649902,7839.799805,7839.799805,2282500
2014-08-27,7869.399902,7884.049805,7847.549805,7868.299805,7868.299805,1910600
2014-08-28,7876.700195,7898.450195,7865.799805,7880.399902,7880.399902,3127700
2014-09-01,7913.600098,7974.299805,7913.600098,7968.049805,7968.049805,2253000
2014-09-02,7977.950195,8042.250000,7977.950195,8023.250000,8023.250000,2202800
2014-09-03,8050.700195,8085.049805,8038.100098,8058.750000,8058.750000,2583500
2014-09-04,8056.250000,8056.250000,8001.850098,8041.100098,8041.100098,2381700
2014-09-05,8045.750000,8068.250000,7995.500000,8034.049805,8034.049805,2079700
2014-09-08,8078.200195,8127.049805,8075.549805,8122.399902,8122.399902,1963900
2014-09-09,8113.000000,8124.299805,8081.750000,8110.450195,8110.450195,1719000
2014-09-10,8091.450195,8091.450195,8036.750000,8048.549805,8048.549805,1843300
2014-09-11,8068.899902,8082.950195,8017.149902,8047.299805,8047.299805,2153400
2014-09-12,8049.649902,8075.149902,8034.149902,8066.500000,8066.500000,2051600
2014-09-15,8034.049805,8035.100098,7993.299805,8008.899902,8008.899902,1733700
2014-09-16,8003.000000,8012.600098,7871.350098,7879.799805,7879.799805,2135200
2014-09-17,7918.850098,7934.750000,7876.750000,7923.500000,7923.500000,2164200
2014-09-18,7899.049805,8071.299805,7889.549805,8065.700195,8065.700195,1984800
2014-09-19,8079.600098,8112.450195,8049.500000,8062.799805,8062.799805,2812600
2014-09-22,8025.700195,8096.000000,8008.500000,8083.799805,8083.799805,1694700
2014-09-23,8083.250000,8099.700195,7940.649902,7949.649902,7949.649902,2191900
2014-09-24,7946.649902,7972.450195,7874.750000,7931.850098,7931.850098,2828900
2014-09-25,7934.100098,7946.700195,7803.899902,7835.750000,7835.750000,3735200
2014-09-26,7808.700195,7920.149902,7771.149902,7902.149902,7902.149902,2481100
2014-09-29,7910.950195,7934.600098,7875.549805,7900.600098,7900.600098,1644500
2014-09-30,7888.250000,7974.350098,7866.100098,7905.700195,7905.700195,2317700
2014-10-01,7901.799805,7923.850098,7877.049805,7884.250000,7884.250000,1762200
2014-10-07,7840.500000,7886.950195,7779.549805,7789.299805,7789.299805,2138200
2014-10-08,7767.100098,7808.450195,7753.799805,7780.549805,7780.549805,2034000
2014-10-09,7821.850098,7913.649902,7821.850098,7902.450195,7902.450195,2053200
2014-10-10,7854.549805,7865.350098,7785.500000,7796.149902,7796.149902,2155400
2014-10-13,7766.600098,7838.500000,7730.799805,7822.399902,7822.399902,1844700
2014-10-14,7860.399902,7867.000000,7771.700195,7808.950195,7808.950195,3098700
2014-10-15,null,null,null,null,null,null
2014-10-16,7781.700195,7836.850098,7656.899902,7678.500000,7678.500000,3045400
2014-10-17,7670.000000,7757.250000,7657.149902,7719.850098,7719.850098,2672700
2014-10-20,7835.350098,7847.299805,7796.399902,7822.299805,7822.299805,2612200
2014-10-21,7848.700195,7880.049805,7821.850098,7872.649902,7872.649902,2587900
2014-10-22,7939.649902,7951.250000,7921.149902,7942.950195,7942.950195,2170200
2014-10-27,8012.200195,8012.200195,7933.600098,7939.200195,7939.200195,2057300
2014-10-28,7945.450195,7980.850098,7939.549805,7973.149902,7973.149902,1915600
2014-10-29,8020.649902,8039.149902,7997.500000,8032.799805,8032.799805,2132600
2014-10-30,8026.600098,8117.149902,8026.600098,8108.000000,8108.000000,3095500
2014-10-31,8140.899902,8263.250000,8138.600098,8256.849609,8256.849609,2892700
2014-11-03,8282.299805,8283.200195,8238.549805,8265.849609,8265.849609,2326000
2014-11-05,8291.900391,8308.599609,8264.099609,8274.500000,8274.500000,2496400
2014-11-07,8271.700195,8295.799805,8228.650391,8281.750000,8281.750000,2432700
2014-11-10,8286.099609,8328.849609,8250.450195,8289.950195,8289.950195,2163900
2014-11-11,8302.700195,8327.150391,8271.250000,8312.950195,8312.950195,2092800
2014-11-12,8330.799805,8371.549805,8329.700195,8344.049805,8344.049805,2168900
2014-11-13,8367.750000,8367.750000,8279.750000,8318.099609,8318.099609,2054500
2014-11-14,8322.900391,8362.150391,8309.200195,8351.900391,8351.900391,2328500
2014-11-17,8341.799805,8401.450195,8318.200195,8395.750000,8395.750000,1929600
2014-11-18,8406.549805,8431.400391,8386.099609,8405.400391,8405.400391,2468000
2014-11-19,8419.849609,8434.099609,8334.049805,8358.200195,8358.200195,2292800
2014-11-20,8382.799805,8385.599609,8329.950195,8379.250000,8379.250000,2043600
2014-11-21,8386.650391,8455.250000,8377.799805,8443.000000,8443.000000,2162800
2014-11-24,8459.549805,8495.950195,8455.900391,8491.799805,8491.799805,2202100
2014-11-25,8493.299805,8495.549805,8377.650391,8415.750000,8415.750000,4542600
2014-11-26,8400.799805,8450.900391,8390.799805,8425.900391,8425.900391,2246700
2014-11-27,8426.099609,8459.750000,8413.049805,8448.150391,8448.150391,3761400
2014-11-28,8471.299805,8571.849609,8471.299805,8540.599609,8540.599609,3094100
2014-12-01,8559.099609,8571.700195,8505.150391,8513.000000,8513.000000,2331100
2014-12-02,8493.200195,8520.400391,8463.700195,8493.849609,8493.849609,2301200
2014-12-03,8500.450195,8532.450195,8486.799805,8522.750000,8522.750000,2419100
2014-12-04,8563.650391,8603.099609,8509.299805,8548.500000,8548.500000,2254100
2014-12-05,8567.000000,8570.799805,8502.549805,8517.150391,8517.150391,2508300
2014-12-08,8518.250000,8525.000000,8412.200195,8417.849609,8417.849609,2556700
2014-12-09,8416.900391,8425.400391,8304.599609,8313.750000,8313.750000,2338900
2014-12-10,8293.299805,8359.150391,8293.299805,8340.500000,8340.500000,2218800
2014-12-11,8324.700195,8336.400391,8256.049805,8276.450195,8276.450195,2219200
2014-12-12,8287.849609,8309.250000,8195.750000,8202.650391,8202.650391,2196400
2014-12-15,8141.049805,8216.700195,8135.649902,8193.849609,8193.849609,2030300
2014-12-16,8147.100098,8164.549805,8014.950195,8031.049805,8031.049805,2976600
2014-12-17,8003.299805,8048.200195,7907.950195,7995.850098,7995.850098,3265900
2014-12-18,8104.500000,8157.450195,8065.000000,8145.799805,8145.799805,2491500
2014-12-19,8217.049805,8247.099609,8191.799805,8203.950195,8203.950195,2650700
2014-12-22,8229.549805,8305.650391,8207.950195,8298.900391,8298.900391,1974300
2014-12-23,8301.849609,8340.900391,8226.799805,8240.349609,8240.349609,2059400
2014-12-24,8244.250000,8258.700195,8144.450195,8159.649902,8159.649902,3408800
2014-12-26,8187.700195,8217.099609,8134.850098,8188.450195,8188.450195,1366100
2014-12-29,8203.650391,8270.200195,8203.650391,8237.650391,8237.650391,1376700
2014-12-30,8250.900391,8259.549805,8219.099609,8251.099609,8251.099609,1382300
2014-12-31,8246.250000,8298.200195,8246.250000,8290.450195,8290.450195,1365500
2015-01-01,8280.549805,8305.599609,8259.500000,8295.549805,8295.549805,992000
2015-01-02,8300.450195,8416.450195,8300.450195,8399.900391,8399.900391,1670100
2015-01-05,8411.750000,8453.349609,8370.799805,8383.349609,8383.349609,1764200
2015-01-06,8331.650391,8331.650391,8119.399902,8133.899902,8133.899902,2539000
2015-01-07,8127.350098,8160.049805,8070.000000,8112.350098,8112.350098,2391600
2015-01-08,8200.200195,8254.400391,8181.200195,8248.799805,8248.799805,2226900
2015-01-09,8300.599609,8317.250000,8209.700195,8288.950195,8288.950195,2323400
2015-01-12,8295.950195,8334.950195,8254.000000,8327.049805,8327.049805,1640600
2015-01-13,8350.799805,8362.700195,8275.250000,8305.299805,8305.299805,2061300
2015-01-14,8315.500000,8335.950195,8247.400391,8286.450195,8286.450195,2327900
2015-01-15,8428.650391,8519.400391,8391.799805,8486.200195,8486.200195,3318200
2015-01-16,8496.150391,8525.049805,8448.599609,8512.000000,8512.000000,2566100
2015-01-19,8545.200195,8570.900391,8534.400391,8548.299805,8548.299805,1926100
2015-01-20,8573.099609,8684.950195,8573.099609,8673.099609,8673.099609,2303400
2015-01-21,8697.799805,8719.450195,8666.099609,8705.000000,8705.000000,2822800
2015-01-22,8718.849609,8749.150391,8698.349609,8734.599609,8734.599609,2567900
2015-01-23,8801.250000,8834.150391,8765.900391,8811.650391,8811.650391,3031600
2015-01-27,8844.650391,8893.599609,8799.650391,8881.000000,8881.000000,2762700
2015-01-28,8873.400391,8958.400391,8854.099609,8893.299805,8893.299805,2870000
2015-01-29,8881.400391,8935.849609,8843.200195,8924.299805,8924.299805,3701100
2015-01-30,8968.950195,8969.650391,8762.700195,8794.950195,8794.950195,3869200
2015-02-02,8791.400391,8831.700195,8748.349609,8798.200195,8798.200195,3083900
2015-02-03,8825.599609,8838.700195,8729.950195,8751.299805,8751.299805,3063700
2015-02-04,8784.049805,8785.500000,8694.849609,8713.950195,8713.950195,3029600
2015-02-05,8722.450195,8812.849609,8661.799805,8688.450195,8688.450195,2731800
2015-02-06,8677.400391,8705.049805,8624.049805,8637.750000,8637.750000,2629000
2015-02-09,8563.400391,8579.549805,8490.650391,8500.400391,8500.400391,2305800
2015-02-10,8454.849609,8627.049805,8447.799805,8547.700195,8547.700195,2974600
2015-02-11,8585.950195,8640.650391,8580.849609,8623.849609,8623.849609,2373200
2015-02-12,8674.849609,8733.049805,8608.900391,8714.750000,8714.750000,2505600
2015-02-13,8744.799805,8814.650391,8733.000000,8800.200195,8800.200195,3113300
2015-02-16,8827.299805,8863.000000,8780.349609,8796.349609,8796.349609,2131500
2015-02-18,8802.000000,8875.150391,8802.000000,8854.299805,8854.299805,2298500
2015-02-19,8872.549805,8890.799805,8775.799805,8874.849609,8874.849609,2943400
2015-02-20,8881.349609,8881.349609,8804.400391,8826.349609,8826.349609,2747200
2015-02-23,8855.049805,8862.650391,8732.299805,8749.150391,8749.150391,2104000
2015-02-24,8766.549805,8787.400391,8718.450195,8754.200195,8754.200195,2380600
2015-02-25,8794.049805,8829.299805,8740.700195,8756.000000,8756.000000,2086300
2015-02-26,8767.049805,8771.750000,8657.299805,8670.950195,8670.950195,3511300
2015-02-27,8714.349609,8847.849609,8709.299805,8836.349609,8836.349609,3399800
2015-02-28,null,null,null,null,null,null
2015-03-02,8937.750000,8960.299805,8873.000000,8948.500000,8948.500000,3140300
2015-03-03,8956.349609,9002.549805,8924.700195,8991.400391,8991.400391,2613000
2015-03-04,9098.750000,9105.400391,8887.750000,8913.000000,8913.000000,3552700
2015-03-05,8922.849609,8951.650391,8846.000000,8933.599609,8933.599609,2489600
2015-03-09,8889.049805,8889.049805,8748.650391,8763.299805,8763.299805,2376300
2015-03-10,8778.650391,8795.099609,8693.200195,8727.599609,8727.599609,2520200
2015-03-11,8745.200195,8765.650391,8697.049805,8713.799805,8713.799805,2605700
2015-03-12,8753.400391,8812.250000,8749.299805,8802.799805,8802.799805,2754300
2015-03-13,8868.599609,8871.599609,8659.200195,8673.900391,8673.900391,2970800
2015-03-16,8685.099609,8689.049805,8630.700195,8651.099609,8651.099609,2655500
2015-03-17,8704.950195,8765.400391,8657.900391,8748.099609,8748.099609,2622200
2015-03-18,8769.400391,8769.400391,8696.750000,8719.750000,8719.750000,2347100
2015-03-19,8783.750000,8823.750000,8652.250000,8671.299805,8671.299805,2375900
2015-03-20,8666.650391,8666.650391,8579.400391,8596.299805,8596.299805,2690600
2015-03-23,8616.799805,8631.099609,8556.700195,8567.450195,8567.450195,2055100
2015-03-24,8556.000000,8633.950195,8548.700195,8556.000000,8556.000000,2184900
2015-03-25,8581.950195,8583.900391,8532.750000,8546.299805,8546.299805,2241700
2015-03-26,8494.450195,8514.200195,8356.900391,8370.900391,8370.900391,4036600
2015-03-27,8425.500000,8430.549805,8286.150391,8370.099609,8370.099609,2719600
2015-03-30,8421.150391,8527.700195,8415.849609,8518.349609,8518.349609,1993000
2015-03-31,8555.200195,8577.750000,8483.299805,8519.500000,8519.500000,2496300
2015-04-01,8513.599609,8627.500000,8494.500000,8613.349609,8613.349609,1905200
2015-04-06,8644.900391,8696.000000,8606.349609,8688.400391,8688.400391,2141900
2015-04-07,8713.700195,8724.049805,8624.750000,8702.750000,8702.750000,2273900
2015-04-08,8742.900391,8774.049805,8724.299805,8759.000000,8759.000000,2396600
2015-04-09,8802.799805,8821.900391,8726.950195,8815.000000,8815.000000,2510900
2015-04-10,8812.950195,8832.900391,8782.599609,8825.900391,8825.900391,2752800
2015-04-13,8847.849609,8889.250000,8816.450195,8882.299805,8882.299805,2044100
2015-04-15,8895.200195,8895.200195,8773.950195,8799.849609,8799.849609,2643700
2015-04-16,8808.750000,8809.799805,8690.049805,8753.900391,8753.900391,2230200
2015-04-17,8747.099609,8748.049805,8638.250000,8647.950195,8647.950195,2264000
2015-04-20,8662.400391,8662.400391,8456.549805,8487.000000,8487.000000,2296900
2015-04-21,8462.849609,8508.200195,8394.200195,8418.700195,8418.700195,4885800
2015-04-22,8443.500000,8481.750000,8324.900391,8463.599609,8463.599609,2549300
2015-04-23,8512.099609,8541.250000,8407.849609,8441.099609,8441.099609,2314700
2015-04-24,8450.150391,8452.349609,8312.200195,8342.900391,8342.900391,2474300
2015-04-27,8366.450195,8367.849609,8229.950195,8241.299805,8241.299805,2550400
2015-04-28,8239.500000,8342.099609,8211.950195,8323.450195,8323.450195,2691200
2015-04-29,8316.950195,8347.450195,8259.599609,8287.400391,8287.400391,2480400
2015-04-30,8274.549805,8275.250000,8199.450195,8239.549805,8239.549805,4029500
2015-05-04,8288.650391,8402.950195,8282.799805,8389.900391,8389.900391,2135200
2015-05-05,8396.500000,8419.299805,8349.299805,8393.549805,8393.549805,2491300
2015-05-06,8382.700195,8394.250000,8142.399902,8156.750000,8156.750000,3126800
2015-05-07,8137.299805,8170.850098,8028.299805,8089.350098,8089.350098,2377900
2015-05-08,8160.799805,8261.700195,8160.799805,8230.049805,8230.049805,2514700
2015-05-11,8283.200195,8379.000000,8267.099609,8372.049805,8372.049805,2686200
2015-05-12,8373.950195,8373.950195,8168.299805,8179.200195,8179.200195,2643500
2015-05-13,8235.000000,8312.349609,8154.149902,8298.500000,8298.500000,2740000
2015-05-14,8294.900391,8316.200195,8208.099609,8305.200195,8305.200195,2186300
2015-05-15,8323.099609,8360.049805,8296.200195,8342.250000,8342.250000,1982600
2015-05-18,8366.450195,8461.099609,8354.450195,8452.549805,8452.549805,2129500
2015-05-19,8436.750000,8504.650391,8415.150391,8445.250000,8445.250000,2051100
2015-05-20,8475.450195,8518.000000,8475.450195,8495.900391,8495.900391,1934500
2015-05-21,8507.000000,8513.950195,8453.049805,8489.500000,8489.500000,2029800
2015-05-22,8503.049805,8552.650391,8486.400391,8523.150391,8523.150391,2485000
2015-05-25,8503.500000,8508.250000,8441.349609,8447.599609,8447.599609,1749600
2015-05-26,8456.099609,8458.200195,8399.349609,8419.599609,8419.599609,1780000
2015-05-27,8378.799805,8414.250000,8357.700195,8406.500000,8406.500000,2356600
2015-05-28,8417.150391,8432.099609,8330.950195,8383.450195,8383.450195,3494200
2015-05-29,8394.200195,8506.200195,8374.950195,8499.849609,8499.849609,5727400
2015-06-01,8480.000000,8525.299805,8472.849609,8495.549805,8495.549805,1810600
2015-06-02,8506.400391,8506.400391,8292.250000,8300.849609,8300.849609,2212800
2015-06-03,8298.299805,8298.299805,8141.799805,8197.900391,8197.900391,2854000
2015-06-04,8217.599609,8217.599609,8122.850098,8196.549805,8196.549805,2314400
2015-06-05,8182.799805,8254.750000,8169.100098,8186.250000,8186.250000,2245800
2015-06-08,8197.049805,8200.450195,8096.250000,8109.000000,8109.000000,2022700
2015-06-09,8092.450195,8122.700195,8067.950195,8087.649902,8087.649902,1956400
2015-06-10,8091.799805,8213.299805,8091.799805,8187.149902,8187.149902,1902500
2015-06-11,8223.299805,8225.900391,8026.600098,8032.350098,8032.350098,2350100
2015-06-12,8023.700195,8059.549805,8006.399902,8049.950195,8049.950195,1954800
2015-06-15,8055.100098,8121.149902,8018.549805,8078.250000,8078.250000,1890800
2015-06-16,8072.450195,8128.100098,8021.299805,8114.500000,8114.500000,1826200
2015-06-17,8153.200195,8215.750000,8122.399902,8172.200195,8172.200195,2179300
2015-06-18,8193.650391,8258.950195,8186.500000,8248.650391,8248.650391,2043100
2015-06-19,8277.000000,8324.349609,8272.299805,8298.700195,8298.700195,2114100
2015-06-22,8331.900391,8439.099609,8331.900391,8427.450195,8427.450195,1936600
2015-06-23,8451.450195,8474.799805,8410.250000,8453.400391,8453.400391,1930400
2015-06-24,8471.099609,8488.200195,8407.599609,8428.599609,8428.599609,2010600
2015-06-25,8404.400391,8489.299805,8399.450195,8467.250000,8467.250000,3084600
2015-06-26,8460.450195,8475.450195,8406.900391,8450.950195,8450.950195,2015200
2015-06-29,8310.700195,8391.849609,8262.049805,8382.650391,8382.650391,2067800
2015-06-30,8383.150391,8449.299805,8368.650391,8440.950195,8440.950195,2388400
2015-07-01,8452.500000,8550.650391,8447.349609,8528.849609,8528.849609,2022300
2015-07-02,8550.599609,8567.599609,8522.900391,8536.250000,8536.250000,1938400
2015-07-03,8534.450195,8591.549805,8522.400391,8568.950195,8568.950195,1526100
2015-07-06,8468.099609,8618.150391,8468.099609,8609.700195,8609.700195,1650100
2015-07-07,8615.650391,8650.599609,8575.799805,8606.150391,8606.150391,2031900
2015-07-08,8533.849609,8559.599609,8439.500000,8465.000000,8465.000000,2901200
2015-07-09,8469.349609,8503.099609,8427.900391,8433.700195,8433.700195,2084000
2015-07-10,8471.349609,8483.299805,8417.650391,8460.200195,8460.200195,2313300
2015-07-13,8496.700195,8570.000000,8459.549805,8560.450195,8560.450195,1775500
2015-07-14,8573.650391,8584.250000,8532.700195,8558.549805,8558.549805,1597200
2015-07-15,8569.099609,8625.849609,8569.099609,8618.049805,8618.049805,1684200
2015-07-16,8641.750000,8714.200195,8640.700195,8706.700195,8706.700195,1751800
2015-07-17,8725.849609,8740.250000,8693.500000,8716.000000,8716.000000,1723700
2015-07-20,8730.000000,8730.000000,8673.849609,8711.099609,8711.099609,1699500
2015-07-21,8713.000000,8736.000000,8613.000000,8626.150391,8626.150391,2288900
2015-07-22,8608.750000,8736.700195,8596.799805,8729.250000,8729.250000,1927000
2015-07-23,8743.849609,8753.299805,8677.549805,8692.950195,8692.950195,1920100
2015-07-24,8693.700195,8693.700195,8616.950195,8624.650391,8624.650391,1894800
2015-07-27,8595.750000,8595.750000,8462.900391,8470.650391,8470.650391,1987800
2015-07-28,8481.849609,8505.700195,8434.700195,8446.750000,8446.750000,2642100
2015-07-29,8475.250000,8490.750000,8452.700195,8485.500000,8485.500000,2153600
2015-07-30,8527.549805,8572.799805,8522.599609,8535.250000,8535.250000,3244800
2015-07-31,8568.099609,8661.099609,8567.500000,8645.849609,8645.849609,3055100
2015-08-03,8632.049805,8687.200195,8632.049805,8666.049805,8666.049805,2320500
2015-08-04,8689.700195,8693.700195,8590.599609,8664.400391,8664.400391,2922600
2015-08-05,8699.299805,8745.049805,8699.299805,8720.650391,8720.650391,2293000
2015-08-06,8739.349609,8758.500000,8704.900391,8744.500000,8744.500000,2199400
2015-08-07,8740.150391,8754.950195,8707.500000,8719.099609,8719.099609,2199300
2015-08-10,8734.849609,8781.150391,8662.250000,8686.250000,8686.250000,1909400
2015-08-11,8711.650391,8711.650391,8596.349609,8623.700195,8623.700195,2320400
2015-08-12,8605.099609,8605.099609,8483.299805,8493.250000,8493.250000,2766100
2015-08-13,8531.049805,8579.950195,8478.450195,8493.950195,8493.950195,3010400
2015-08-14,8543.049805,8673.000000,8521.700195,8661.950195,8661.950195,2581400
2015-08-17,8676.150391,8678.250000,8576.750000,8634.500000,8634.500000,2709000
2015-08-18,8667.299805,8687.849609,8596.150391,8632.099609,8632.099609,2317400
2015-08-19,8633.150391,8687.400391,8591.500000,8657.700195,8657.700195,1904900
2015-08-20,8638.000000,8668.250000,8523.299805,8535.099609,8535.099609,2667500
2015-08-21,8464.200195,8484.250000,8382.549805,8462.400391,8462.400391,2823700
2015-08-24,8213.799805,8213.799805,7891.450195,7929.350098,7929.350098,4452400
2015-08-25,8019.399902,8056.450195,7777.299805,8018.899902,8018.899902,4469100
2015-08-26,8003.649902,8073.649902,7918.000000,7932.899902,7932.899902,3238000
2015-08-27,8066.700195,8114.750000,8007.950195,8102.200195,8102.200195,4520300
2015-08-28,8204.799805,8242.150391,8111.350098,8153.549805,8153.549805,2972800
2015-08-31,8160.399902,8197.599609,8097.000000,8119.549805,8119.549805,3494900
2015-09-01,8052.600098,8084.100098,7898.100098,7938.950195,7938.950195,2787300
2015-09-02,8009.399902,8009.899902,7854.450195,7869.399902,7869.399902,3076200
2015-09-03,7927.649902,7999.350098,7910.500000,7973.399902,7973.399902,2387400
2015-09-04,7956.299805,7956.299805,7773.149902,7804.700195,7804.700195,2754800
2015-09-07,7834.899902,7853.100098,7681.200195,7692.100098,7692.100098,2057400
2015-09-08,7719.950195,7843.850098,7657.600098,7806.950195,7806.950195,2580800
2015-09-09,7925.299805,7972.200195,7889.049805,7943.399902,7943.399902,3129400
2015-09-10,7852.149902,7954.299805,7798.850098,7924.100098,7924.100098,2557800
2015-09-11,7972.500000,8000.200195,7896.950195,7925.299805,7925.299805,2044600
2015-09-14,7952.450195,8022.299805,7907.200195,8016.250000,8016.250000,1850800
2015-09-15,8014.149902,8027.250000,7940.750000,7968.049805,7968.049805,2007700
2015-09-16,8026.450195,8036.049805,7979.799805,8017.450195,8017.450195,2043800
2015-09-18,8089.000000,8173.049805,8079.649902,8098.299805,8098.299805,3524900
2015-09-21,8030.399902,8108.149902,8028.049805,8096.000000,8096.000000,1948000
2015-09-22,8135.799805,8141.600098,7914.200195,7937.549805,7937.549805,2627900
2015-09-23,7859.049805,7998.950195,7843.299805,7963.549805,7963.549805,2420500
2015-09-24,7959.350098,8010.100098,7924.750000,7982.950195,7982.950195,3131100
2015-09-28,8009.549805,8009.549805,7904.250000,7910.850098,7910.850098,1887600
2015-09-29,7839.250000,8028.200195,7802.750000,7953.250000,7953.250000,3270300
2015-09-30,8032.750000,8076.850098,7987.549805,8068.000000,8068.000000,3058600
2015-10-01,8115.100098,8128.000000,8059.149902,8079.250000,8079.250000,2331800
2015-10-05,8135.049805,8256.750000,8135.049805,8248.799805,8248.799805,2613500
