Date,ACC,ADANIENT,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASHOKLEY,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BANKBARODA,BANKINDIA,BHARATFORG,BHARTIARTL,BHEL,BOSCHLTD,BPCL,CANBK,CIPLA,COALINDIA,COLPAL,CONCOR,CUMMINSIND,DABUR,DIVISLAB,DLF,DRREDDY,EXIDEIND,FEDERALBNK,GAIL,GLAXO,GLENMARK,GODREJCP,GRASIM,GSKCONS,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,ICICIBANK,IDBI,IDEA,IDFC,INDHOTEL,INDUSINDBK,INFY,ITC,JINDALSTEL,JPASSOCIAT,JSWSTEEL,KOTAKBANK,LICHSGFIN,LT,LUPIN,M&M,MARUTI,MCDOWELL-N,MPHASIS,NMDC,NTPC,OFSS,ONGC,PETRONET,PFC,PNB,POWERGRID,RCOM,RECLTD,RELCAPITAL,RELIANCE,RELINFRA,RPOWER,SAIL,SBIN,SIEMENS,SRTRANSFIN,SUNPHARMA,TATACHEM,TATAMOTORS,TATAPOWER,TATASTEEL,TCS,TECHM,TITAN,UBL,ULTRACEMCO,UNIONBANK,YESBANK,ZEEL,M&MFIN,OIL,WIPRO,UPL,AUROPHARMA,MOTHERSUMI,EICHERMOT,IBULHSGFIN,BRITANNIA,MRF,VEDL,MARICO,SUNDARMFIN,IOC,ABB,BAJFINANCE,BEL,CADILAHC,CASTROLIND,EMAMILTD,HINDZINC,NHPC,PGHH,PIDILITIND,SHREECEM,TATAMTRDVR,TORNTPHARM,INDIGO,PEL,HAVELLS,ICICIPRULI,SUNTV,DMART,ABCAPITAL,GICRE,L&TFH,SBILIFE,BANDHANBNK,BIOCON,HDFCLIFE,ICICIGI,NIACL,HDFCAMC,PAGEIND,BERGEPAINT,NESTLEIND,ADANITRANS,ABBOTINDIA,IGL,NAUKRI,MUTHOOTFIN,SBICARD,ADANIGREEN,ALKEM,LTI,TATACONSUM,INDUSTOWER,JUBLFOOD
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,-0.15080320861083824,0.10029827611879753,0.03890395803524477,-0.09032883617931947,0.163028939114919,-0.3185130578722658,0.09484901715016278,-0.13254254208660904,-0.03498596634927293,-0.1349418140616184,-0.05501815098078701,-0.262256559097491,-0.35805308307578737,0.37256900392280473,-0.024768024741744218,-0.21903739419589371,0.0903266789127847,-0.12629930216493895,-0.4961560636537132,-0.010406918544466121,-0.15150747274314516,0.023625902975875676,0.1761694520879067,0.006129445072332826,0.2596434623376058,0.1665754047641779,-0.49809491206299494,0.2864033299664379,0.01618518018971777,-0.16186914507983388,0.03071673335644036,0.4030782151494026,0.06388472690098988,0.19242453582128222,-0.09112347148359609,0.17408752190453727,0.6168066980644924,0.05489514612394989,0.04316021502360889,0.16021012321809347,0.06677220399857473,-0.2798752610284216,0.2046449527642543,-0.06414677468174193,-0.4179637155693554,0.39234900554371516,-0.39458960416902367,0.014619878587388287,-0.029021194337862738,0.24031538692395607,0.060051661341540274,-0.4694834002083424,-0.45811974853884124,0.1588067265615789,0.06903906395715281,-0.23286744309793458,0.055950061140357304,0.41202904326181816,0.0605196519899473,0.11490343395528506,0.36955190426182766,0.165330222265854,-0.022841931709819303,-0.10207492700415521,0.03222862556858911,-0.13020172927192572,-0.19832490984329432,-0.19703273863846096,-0.33922711265504046,-0.07087551266005447,0.4542113000552549,-0.05432952960458195,-0.24669775951146306,0.02065884813756351,-0.17067722949656705,-0.23130691142966361,-0.1478485406776116,-0.30279706539172596,0.01015476505540804,-0.1500165447494858,0.4623918246664236,-0.2237010847984441,0.24034430869175843,-0.08850107425789917,0.07749722971488138,0.49305555631904685,0.6134597115172119,-0.18821083862725388,0.0579919997172887,-0.07088878506391649,-0.63345667267033,-0.33207362549877945,0.1923486326070458,0.4364503223020092,-0.06120992148389721,0.32104445821054645,0.41586082652668727,0.7528015307841353,0.33583996800968585,0.5749944432873586,,0.6589582215385397,0.3882855571594284,0.08740151148945632,-0.02935089927045875,0.2626335608740246,-0.3943977428854555,0.07175447882675862,0.2128542498529583,-0.1988095639131829,-0.05664571875695636,0.05628495320453667,0.20680469979928545,0.05545647490576785,-0.3571644243006217,0.2024955755311136,0.21615470433469414,-0.02428739334940872,0.16107407757257367,0.3203133963254596,,0.0036407764740890116,0.19343211205220337,,-0.19914165360223351,,,,-0.0834400953226629,,,0.5124002729855843,,,,,0.43503313166791363,0.2623648009002316,0.11779369722372623,,0.16481089844140293,0.05485851227778452,0.2976061494320404,-0.6801086871082588,,,,,0.08793204096417805,-0.1725549511019138,0.05780836081086351
2014-02-28,-0.2042904069741311,0.1538871838106908,0.06533629587275275,-0.17708819853982477,0.12325978191153378,-0.27171135690005976,0.1089909059377036,-0.1654706979670783,-0.012815110210585508,-0.17261517617620428,0.0021720115217878535,-0.18663587724188058,-0.44925606231484794,0.49940037513680235,-0.02161938812760114,-0.1280849583206791,0.030544610464822,0.013856291323107596,-0.5689741297331437,0.13699880386997246,-0.07792052202692014,0.0426846795215156,0.06955401538712268,-0.07095800380424572,0.31792227256094074,0.2798658303542045,-0.689765626838619,0.4030075381382764,-0.19925790103339713,-0.19604270443216437,0.09327253665686523,0.368447124411213,0.11205954654980989,0.04361036839071745,-0.13099671822102954,0.08344571375265832,0.7162227491601143,,0.013343022271449885,0.19642589147298983,0.11542994583276998,-0.12503335768837476,0.2711001284855762,-0.035382325985429446,-0.3839855041229735,0.20094533782088106,-0.4286044798566314,0.08602595225009306,-0.06465955435040219,0.25903188904208263,0.11276475579654717,-0.3253981380984849,-0.5370053485794126,0.2326096174976486,-0.0028712015542843765,-0.15456932456391875,0.09363678970234697,0.4152425066108279,0.019269021810789485,0.1948982889610025,0.2967391821401002,0.01897034175217378,0.11119657790216453,-0.11024511013270963,0.13044401781964715,-0.09709046997492499,-0.22596018827919076,-0.3835499339554635,-0.3306950701036922,-0.0762427603614137,0.7068492304634405,-0.22986286896961872,-0.08013625093493226,0.03209642505004852,-0.09729468183161476,-0.14653030727041588,-0.09032576369733952,-0.2921797170774105,0.09872974776435645,-0.09616223545094497,0.388329629518601,-0.1800869845539222,0.20203533327870596,-0.23124112986991446,0.07265596501874026,0.40513636666035013,0.5345331595332861,-0.15513711109837738,0.3080649977589329,-0.08332681098059112,-0.6137811335671342,-0.41617823795354414,0.20898168575575024,0.26352474871595316,-0.06814019515721881,0.3425412878924824,0.5093585893941338,1.0825565759517894,0.45074267867539247,0.5242055463399291,,0.6177857939501713,0.5326671764230757,0.20419085786661537,0.017908277703717525,0.236466923857136,-0.14665948828350342,0.01584336472264508,0.1887413414978833,-0.17385219957878664,0.08492520740624926,-0.061814491319915905,0.16032658714324602,0.14495255373850546,-0.37573030554769,0.21510611631044244,0.15833981020422996,0.024698642080198212,0.11135240381447982,0.4949527973324452,,-0.0007111612751306848,0.20936550659755013,,-0.1141341899407058,,,,-0.12442556098767364,,,0.47603593205276745,,,,,0.5624589885820411,0.07612687814641451,0.06481855684555772,,0.19763808050654308,-0.010220524167755572,0.3563229083952125,-0.43686088998932293,,,,,0.13508952271359023,-0.09021323816973123,0.02355483936990461
2014-03-31,-0.038723259701840956,0.2807689032885335,0.19437328899445047,-0.01424155671398231,0.09815217716159254,-0.3034246816241157,-0.028877804650035508,-0.011879228675855792,0.10251618640507545,-0.06388506496240907,0.06731956140681743,-0.15209232872468417,-0.5126656375084221,0.6312831833706987,-0.011176144881426549,-0.021180820715202484,0.05244551311881425,0.03983367110867489,-0.5131234932484945,0.01697669743886921,-0.12048047354558371,0.07751390848654446,0.1254657474070539,0.04244179127780224,0.24615295769150877,0.3820339624060003,-0.49659425259695356,0.5007123550100622,-0.14227401896272054,-0.2015685612302528,0.184096855770155,0.3449960868652882,0.21087672648640235,0.013755236799286726,-0.09107020340509678,0.03722961695248009,0.6965057461276795,,0.07668729239685985,0.27359970252497795,0.15301501301601494,-0.028611521279784842,0.18130229456734054,0.015307006655846424,-0.28429579695557783,0.12561547816459923,-0.38059972921512164,0.2718145106068686,-0.011708954556144758,0.29801107151276557,0.072078139188357,-0.3668299280606573,-0.4360699420526529,0.2812863991110755,0.048113745996143834,-0.06878770963612069,0.21305207046784186,0.4677716966987171,0.12404162508189477,0.2211210205817513,0.22972123872959443,0.03150603372319114,0.020761546899658416,-0.19205061717668598,0.1958316955281921,-0.04828395537050685,-0.09328926712961853,-0.02548806521617013,-0.20787132841895084,-0.10104817776962113,0.7102974473138769,-0.02434400570826526,0.012046377218864535,0.04546164220660593,0.13260356273320123,0.00648299342190531,-0.07213474639663853,-0.2821054913559042,0.13019860161217756,-0.15026854739493192,0.4584710095836062,-0.14287611818769202,0.4444830273058299,-0.18971919870126025,0.12526852689137385,0.3825050758067125,0.5704823722113185,-0.047385467720849526,0.1380983658379747,-0.011380603289326822,-0.6909706420058943,-0.3292379321037361,0.25263763057985794,0.24169540024999409,-0.07579194619127502,0.3317898050844773,0.4617530104546255,1.2858282080732468,0.5918563820987933,0.6962452218134368,,0.5379957491585846,0.46813067063720554,0.14125044457898062,0.010712891230003081,0.2540149123992396,-0.09584561362559073,0.38896353885472634,0.32455858139175514,-0.1965121417453264,0.34019714271465834,-0.07519764624173234,0.1618703873156815,-0.014675198637108025,-0.0606763882009168,0.2114852674634479,0.09173617760188131,0.1547247704276112,0.30546563683665723,0.48679684246225347,,-0.0657987527444276,0.18736436343978363,,-0.028065751494289533,,,,0.052735469101790576,,,0.5245748358984239,,,,,0.5787241850844733,0.08972093048930857,0.06509668157626869,,0.26521107211997375,-0.06940157156498963,0.565520002725237,-0.023587606126579914,,,,,0.10488149108096144,0.024296068029029703,-0.19109314437338148
2014-04-30,0.13570923236085924,0.5748370980837739,0.2639753157673082,0.1025561767214754,0.09957833402223135,0.06690807085399812,0.16739522414470956,-0.007475692351542948,0.12670962675013256,0.06269948130271606,0.1741166318347049,0.08191875095556823,-0.30461368504464265,0.620127023834704,8.31790234760313e-06,0.04946967879510699,0.2088824064517522,0.1439053314614879,-0.38849392349679523,-0.052048220151921946,0.015759615929839772,-0.055273254929843356,0.27745392316775985,0.1844185524577897,0.20502969398860377,0.25523175982669477,-0.2881823247891084,0.24093574886917174,-0.07731606558704664,0.07062734717802303,0.09991467607576214,0.1287682213348476,0.15207580434619838,0.046018060563469805,-0.003936129132358764,0.06676793542011196,0.6661363964531108,,0.10132068011949369,0.3545800775810476,0.38993792475796,0.054872218353756025,0.055549557342441956,0.08421318374333524,-0.22568229629006423,0.03669191848428428,-0.18143767810814893,0.2604755037108672,0.07660954951162394,0.40177742545116135,0.08537022684209108,-0.03381465558631712,-0.3274723334652777,0.40492576551947806,0.10046919347513535,-0.014213284285543573,0.24798716056475675,0.2917706145757869,0.06000622502941342,0.17215042722321525,0.18116013244030552,0.1178864543412108,0.19533076918221803,-0.23045449467788068,0.16401861665690368,0.006627918505555398,0.0010366216354835824,0.05932750506842672,0.0227958013865845,-0.04091914835608897,0.28673794907594463,0.07290468494132689,0.006810492799222229,0.17730097212703705,0.1655194922811786,-0.009859272334311346,0.19067601311260393,-0.13785424198559024,0.3548982536675365,0.03976303703444421,0.19407738377965011,-0.08009616491881265,0.2910868223013227,-0.05777938987245534,0.2942489557966321,0.4516031567925121,0.6368907487568087,-0.02164692155079847,0.11544739421299342,0.14487234951868166,-0.5177784174632766,-0.18031938455845525,0.15680580880608258,0.10164053879887269,-0.06753316405180816,0.4640002903115196,0.28650254247335233,0.992912457621563,0.6862733652643321,0.7061385916012064,,0.3865487380219939,0.48937143909016934,0.18011304115112256,-0.04664474221825,0.25235328739806906,-0.03131259487491447,0.4936804456597672,0.38944986569945905,-0.0035113240249919253,0.2762472721333127,-0.04557240502175598,0.036082067082518654,0.10306722788906789,-0.08816136624629707,0.16551585275189176,0.2184671979797751,0.2375773060096171,0.1732349527644191,0.4403355904729621,,0.00810848069434184,0.3652198145910542,,-0.012777586945292952,,,,-0.04266871543174738,,,0.3987228169130917,,,,,0.6036918314375074,0.1857850740131867,0.016091321083593634,,0.22140020191066073,0.01733563478233,0.5695813493847307,0.34989769319053543,,,,,0.03507882104010938,0.15407268261718257,-0.04187223819947904
2014-05-31,0.06839125606627648,0.7316603646526636,0.22049271626207248,0.1030739394293686,-0.11378450380969973,-0.03493494398942616,0.04795564379740615,0.07313958253528452,0.0732138682921319,0.22966587399237953,0.15824532377968728,0.27727599015840726,-0.14926628445720713,0.5711119655371573,0.08290458871749538,-0.07311563672865298,0.14136343429253012,0.22727012570290792,-0.30434803314816805,0.07514738941309487,0.009354596557369824,0.010277625950598009,0.2510390527785401,0.21909120605781968,0.146563796526285,0.36124289693855405,-0.3168560450988006,0.26396114431303,-0.12773955505126394,0.027137993227080846,0.2214305104265234,0.0067026850079076805,0.027642838828106135,-0.07648092770352896,-0.07626449927144535,-0.33150135752342824,0.6456636495880905,,0.03757899346131899,0.2669254286126513,0.2843474926556211,0.17903591562065196,-0.024139543526256427,0.07422557347493196,-0.08095302713400568,0.029370471500975968,-0.21668830160344196,0.3537099455272422,-0.0720381476672111,0.2827801753702644,0.0024974651889571675,-0.10158713342964494,-0.18820461348502998,0.4763347491538718,0.025789746421786726,0.042135674658456336,0.3418480932058499,0.30175597693366857,0.10512434950532354,0.18620216043896573,0.13779899458866599,-0.12482567540799001,0.3380346516421061,-0.24028715811334575,0.13631576196328443,0.022843869464667158,0.03549021380935915,0.07219260695559039,0.08480785434132507,-0.04308461323203393,0.14239362120949978,0.12279628819073747,0.110660997913408,0.1489458086534366,0.3624224977086891,-0.005826776803711884,0.2263212028828587,0.024345368490917573,0.16162134660835645,-0.09377429897822455,0.19695274130712032,-0.01922190121262162,0.28730016232704736,-0.08661053505184775,0.3481233607930386,0.39403141623245674,0.6423426395473254,-0.1330209652361379,0.03226048923026962,0.08092939606529902,-0.3158154599881219,-0.10040202330648527,0.15794469386735277,-0.024227541750968473,-0.15983325004816817,0.48612248086683296,0.566881994827601,1.2202259817162948,0.5821696209683895,0.5214507409029997,,0.18843952318242047,0.3224745873663597,0.13043574893271562,-0.12002375899030282,0.26169835034654526,-0.051800809935470656,0.2792219674744741,0.24966173503269057,-0.058778962244962124,0.24354062348319375,-0.14415874267899284,-0.051520877345304,0.12062191598689076,0.02408388312681292,0.18175408222796435,0.11979389756715873,0.14481966704134658,0.28507151927513463,0.4045813003241491,,0.04021074884684147,0.2473326894914824,,-0.07745792937590855,,,,-0.16891275626887156,,,0.563792905787384,,,,,0.329763102102877,0.08586559041474269,-0.09941599914993843,,0.2513261024554307,0.05974726365016213,0.5532816225856902,0.3387965467845136,,,,,0.04028233108339442,0.25447858596522555,-0.15349347690614523
2014-06-30,0.09865985615126932,0.8950810223288097,0.4217136114721506,0.1743508442696508,-0.14336782604726897,0.5061994782148345,0.092672703752544,0.3404397928168999,0.03443849467802355,0.28457231234505753,0.3933537335367069,0.4013221531308749,0.3061993383645833,0.8339419678974038,0.16503498749313514,0.36176694725248526,0.3166950883211201,0.3912899350707762,0.20181457646706671,-0.013993949156161868,0.319702381448151,0.04275270905599861,0.46039796687982953,0.3625656570413566,0.19708171087779325,0.26764214993580815,0.15959702666246983,0.10999144599850076,0.15899325987288632,0.3742127684152276,0.21860969741825445,0.06158350004800771,0.01108773393202216,-0.04292184688764001,0.15225969962345182,-0.15773179035016457,0.6157880993896393,,0.1689765366097436,0.3740885871299917,0.4072021892794384,0.5050966782384017,0.04960033373861939,0.2809233502703591,0.3539648416608416,-0.02423411790026604,0.028063933711890962,0.6390255133053371,0.13300998695263716,0.18199773079895026,0.05225629825889032,0.32101227733697946,0.3195257040209592,0.6266278057781359,0.18564032575525924,0.23992109179420013,0.5142891457116062,0.1884032762225346,0.2418765542650921,0.3960651617300699,0.2633355677613705,0.21118675220862285,0.5709174622370071,0.15157837721479936,0.047448248727465184,0.1642904106604413,0.2189680563332622,0.7739067495034005,0.3897301854214164,0.11719554730666197,0.14325246740180825,0.5148836968178951,0.4787159469855324,0.21955651900539203,0.702813067816871,0.38197150842095223,0.5885784815824289,0.2779405175542376,0.46098881584398194,0.2957294248500619,0.19299389465574582,0.11507695200767735,0.3957627854368248,0.23315628803031208,0.5822424625669766,0.34997416144532606,0.5996189211051643,0.33551259473016753,0.04191792659101537,0.24301526788358427,0.12286257425299332,0.22529530714253776,0.13055839830437324,0.14879425885033712,0.05215214445197664,0.3771227723676001,0.8178966312911784,1.3180087735134784,0.8275808567176022,0.7170038450090815,,0.279372599548756,0.5662686091609189,0.682396397745322,0.187009352134527,0.5210402433786294,0.4576634653297462,0.3949007620966392,0.3886351227650008,0.25102407716107356,0.18676425913508324,-0.09267576451635834,-0.022564450657516905,0.4547449217827103,0.3329353461222093,0.3238159787005361,0.1346223190739843,0.38881277126404307,0.6162443044218842,0.4059753487239576,,0.20188834921307014,0.2833154084090579,,0.10917311521014983,,,,-0.07176762705886629,,,0.45137214028503175,,,,,0.4649605179740005,0.08292267290444798,0.03367401108128427,,0.17333485917792646,0.20704107866977237,0.8831162542340485,0.7217298576971533,,,,,0.10379686064003914,0.4147955524106316,0.10391020734517598
2014-07-31,0.22471869838114775,0.9556213336308282,0.6656261604132048,0.28915259649008207,0.05888305585161618,0.9909256707892372,0.16707110275176948,0.6281179289033245,0.17994986126890752,0.4608347923066725,0.4407713401215119,0.474600766406473,0.5107123326998408,1.139575368480306,-0.022308008717739768,0.49066233329271414,0.4143715791684534,0.6566644200025831,0.5484493349849353,0.09507114482186273,0.4288197792379523,0.11296085021115099,0.6047036374718986,0.4254112454832978,0.15957146509914436,0.4432464387512579,0.36156915783144666,0.1400175177751569,0.1725437540241616,0.6481036854604691,0.46146657112684225,0.0743156875851825,-0.011336995315773143,0.03956449308126882,0.2593547731022927,-0.03516842345014979,0.48260000454252655,,0.3065664383431713,0.4003375784389893,0.6133233325006487,0.7220250710112809,0.03343943347738602,0.4763818165428462,0.5975562005732651,-0.2414983986626664,0.2100907154654513,0.855496766005306,0.3955707898054911,0.11153974248738704,-0.03197058805318987,0.4856682421986936,0.7587224266857637,0.7818653285112075,0.3033666800479491,0.6808511518221226,0.713081012809028,0.18817444949586426,0.2300974894316843,0.6151518586222816,0.005691796565799766,0.10115822903137922,0.7161596300032458,0.21959318424281543,0.05687404204869946,0.41086449916358797,0.41791428242987083,1.1119486056775247,0.5722081583394998,0.34520537906548215,0.048774561319208314,0.8679637546657804,0.6756045960341079,0.16125043203179476,0.8381859138510743,0.3949072162372328,0.8667005363837492,0.4672563718399393,0.6329364724980573,0.36836538818381553,0.20092111017068562,0.32608921533631474,0.39520033339680816,0.2379820017711755,0.8959649665183962,0.30296000269694107,0.5500312106641211,0.29293583469256634,0.01275724340940315,0.3444673789012025,0.6210777618996722,0.5270950010603448,0.17191425841065858,0.18826019461076418,0.18771729519807676,0.22639500922936864,0.9862620056243121,1.4831689420443182,0.8706538370887733,0.8345384646863815,0.7172134434072376,0.36632647602898416,0.5818905653899427,0.8345400320816703,0.17831080701897822,0.5907548838323126,0.5496647430902187,0.81141993512918,0.5619297406631534,0.6879669770058932,0.3746086345372292,0.05322421635561895,0.0879940953490447,0.5244914249213101,0.5011172622704703,0.42466824246271506,0.194177882260636,0.5083467525824735,0.8147543738227985,0.5206214664353761,,0.22083803591434806,0.6707985718321559,,0.14966348810056793,,,,0.19257508658955355,,,0.5212425156791255,,,,,0.5010746242458146,0.3453675078481146,-0.06272074575998943,,0.43828364220838006,0.33517761093786486,0.7627988050710229,0.9847734376882771,,,,,0.07854857068980389,0.5410105364252971,0.1500177870158574
2014-08-31,0.38057089892251417,1.1412661093208483,0.7307095944378935,0.20720859506528655,0.15865989340428144,1.0458560262093057,0.41094557793814385,0.8651914635313366,0.14376907512385675,0.4719261390704456,0.4978065589261087,0.667164402863047,0.6775229690663237,1.1053744945213089,0.2205322325925195,0.6842503604983632,0.4903876111752022,0.7928544360672383,0.7131239369864317,0.09062246958900537,0.4962385123669068,0.28450443947208337,0.6413912160015777,0.48926475113289164,0.24924060514925026,0.40856808214399115,0.4235340314937591,0.20971862987687812,0.2857702514884642,0.8660814930297407,0.42043396492627705,0.07920520587480422,0.2506711618415049,0.042549795007841396,0.35234045140748826,0.19897778323577098,0.41443638832308827,0.1469910806736366,0.3477767718609354,0.2929321927864967,0.6014951458214228,0.8672381382131539,0.10451930691009968,0.636252897763687,0.4997239625227117,-0.01735930038936085,0.6704252022776208,0.7398187149749811,0.4565515730051013,0.10055035246241166,0.1606847340132527,0.22577235666494488,0.5686384646869783,0.7880095920157034,0.36961374032926325,0.5574608748330053,0.7296010773780256,0.40096474435569834,0.42840812573457215,0.7078945055865632,0.06906466984493731,0.1405897807370315,0.45032506681884155,0.14400518017326577,0.11097116403356155,0.49313627224641815,0.40848084936855394,0.9678593068671757,0.8182009900495559,0.3351149236588457,0.09183607650721044,0.6353429757676728,0.625754236219148,0.17348841888839528,0.7728526657027205,0.3121225225527393,0.6756998771191464,0.48833851331623684,0.714382737270255,0.5615035792470123,0.4216624370777937,0.3378843969112838,0.40498414530045035,0.3013102550934194,0.723078350492185,0.26699177573900057,0.4603283564985184,0.42402861191160357,-0.01383687704851916,0.4992400112231666,0.6585756487297302,0.8134303351254663,0.23470374966070726,-0.0634515948586893,0.32229995228436,0.13287067472542782,0.9022496985109661,1.3738708669286521,1.0360792901013034,0.9854495057588621,0.8269933147630949,0.5032211840503993,0.5947451863627133,0.4434153168673692,0.21053208460496498,0.6884419283763887,0.458627269237096,0.844985512011564,0.7661980736033185,0.4303049816576626,0.5426656534563087,0.04995136355105349,0.28680618361481597,0.29062045867597786,0.35636246663905785,0.5790914464349394,0.5049337362040286,0.7259740047349812,0.7043924500182167,0.6179781080361026,,0.11042034691446904,0.7022653316816435,,0.10439836026455897,,,,0.22943999430220177,,,0.30039198405713546,,,,,0.7068756583839425,0.3991360019237778,0.05469311788094248,,0.4344536891166299,0.3708597525710165,0.8421282734182036,0.5014397237748,,,,,0.09922648795948788,0.6428661611246048,0.22436628526010738
2014-09-30,0.3048423647843052,1.2454889146649033,0.7211009200231289,0.1448662070640964,0.2380370098211176,0.8779408685190351,0.31676128359785016,0.6887876039406738,0.1494450175682278,0.5555384810489058,0.5645864627355573,0.5981028085714932,0.5838716515648991,1.1593371752353858,0.15789872283602902,0.5698592095430014,0.49783116148809636,0.740030591579828,0.5697241625019595,0.1775806541801772,0.29082924343963484,0.23513600228052728,0.6243763632951531,0.5496739202530508,0.3261456097334352,0.4913241296631738,0.33556685470610215,0.22032345085314942,0.2530665696411773,0.7674073154488955,0.328459206612693,0.027806175871575127,0.3038307532952624,0.16990308442000882,0.2578845507222084,0.22544965219643423,0.4257314149822995,,0.36076305252787444,0.2957054724945604,0.41878093792816257,0.9072173256274667,0.189078244672192,0.5980000838482452,0.2759091682125218,-0.0384721722615447,0.5268015856179823,0.6999021315709671,0.46880525018887365,0.1972867891494191,0.0608244738470171,-0.005669076326750042,0.28696543966347143,0.5418946977459735,0.42622080820582364,0.47811561250007006,0.6698990270681557,0.41279370738541266,0.5314176518399641,0.7219879874552432,-0.05482747801856995,0.07279038993649348,0.40488424762845576,-0.02627054206486987,0.15976303610587864,0.514596215386727,0.4388799425846028,0.7070251552269708,0.7382342479619954,0.28938574775679743,-0.2358215081011891,0.39635232819071986,0.5172442149021206,0.20328684737698924,0.6352264039000992,0.10008355752356228,0.5181745887750405,0.43584013136627914,0.516950123685304,0.4645243010762553,0.3656934873678595,0.4869338857916512,0.46111790370025274,0.11265553743662603,0.6565473954597825,0.2976053261265255,0.5796614835744143,0.45487892808303126,-0.1961293720407551,0.34685049866861684,0.6725664851735071,0.7028522720518685,0.18748829794198302,0.08878700916086793,0.3863268277471865,0.19251175921070482,0.7924389913568152,1.4053123723703744,0.8935022834161266,1.0134835275381942,0.8393241470894052,0.42506157084182933,0.5867849472225118,0.4405402957711508,0.23944775772720536,0.6249678294098487,0.5732012851543011,0.6008680976825679,0.7592832907234739,0.6439862234291484,0.5768839617571201,0.14495170685601702,0.3132490541496441,0.2422430199610456,0.10203018569690392,0.7146497769328175,0.491923007716138,0.6565411711862017,0.8416864689762638,0.6586843833356176,,0.22869677817532066,0.8189732358756237,,-0.09070980502641177,,,,0.040234994659195944,,,0.32791705723667747,,,,,0.4933563171257776,0.470548412229056,0.15256593168894647,,0.642288250887237,0.337558851726958,0.8742034015236266,0.8146144348286193,,,,,0.059767065266244195,0.5554269747417755,0.11421629495838113
2014-10-31,0.22012152417085212,0.8393491566747621,0.6496247725173386,0.14882991887841185,0.21488343639526392,0.8723146359314187,0.16492397440144546,0.44507987071483185,0.1205290515242637,0.5729952443341595,0.5449266131344155,0.3684689680968758,0.12061550207538932,1.0205202854563613,0.10777591161636044,0.3663150573012006,0.539954740239696,0.6249514320016407,0.3412032661517798,0.42124649129900804,0.27084864552028076,0.3668172319255607,0.5951555138724293,0.5609575945481772,0.23322376267003359,0.6293658127289105,0.004855593180873124,0.28047539245268194,0.3291823523360605,0.44248458096746546,0.26624894556086864,0.1701751965326273,0.25096562387930116,0.13261379995755276,0.23947344298169193,0.20802578231610908,0.46664361960533285,,0.2566887181276734,0.3481581833205252,0.3152664301499879,0.9118350834033366,0.21329608457304866,0.2776506272652319,-0.09340689840345202,-0.03681261056062417,0.29388468834832854,0.6854880523570765,0.3393381044788748,0.1378808475001088,0.11789624696289275,-0.32287548379247977,-0.5886264749739532,0.3028412062891182,0.29833380769351164,0.3729784847781915,0.4135045964191339,0.45831975419539767,0.4274344179678815,0.6313071738137263,-0.06888469681587135,0.07067121471045622,0.2353938649264998,-0.02510135574623114,0.20091633547609422,0.3602943575246286,0.4246120651858083,0.6174187718186677,0.5065941556096781,0.3124571554441568,-0.3946321914964619,0.29917789052906046,0.22591118980355593,0.04238847882488196,0.31589938771786324,-0.03974033728173346,0.1546113153916009,0.32301924566048174,0.3595206495618187,0.4318817938410585,0.34398671451405294,0.4260213457482695,0.2799702810918974,0.05855084244295678,0.33545279557699237,0.2858579061778946,0.482452597462377,0.4296904256735719,-0.26030761762374144,0.29485526050743033,0.4520466844244099,0.42995372134450505,0.1731782650502578,-0.023731914906144597,0.29596495895974223,0.23704372984613137,0.738261286818861,1.5059753450479594,0.7952687154857122,1.1123346353765757,0.7370416040639479,0.404731179216331,0.7314934466381471,0.31246725356172866,0.40612219738695843,0.9140004852763488,0.6098157054297035,0.6068759660204368,0.706397216383737,0.6371359768568817,0.7010155793689439,0.36019697145678126,0.3564146099039493,0.2117672307247612,0.08538826762964878,0.6807193016687855,0.32609005146556536,0.6436691649377091,0.5848538027493413,0.674209646211528,,0.38827378239238525,0.5972445196759291,,-0.19122652208719312,,,,-0.2022571249547744,,,0.37450109761688116,,,,,0.5859706423527259,0.5057201285221902,0.07433695209055757,,0.8733032008104736,0.41687202551542624,0.7904784326460627,0.704947582665768,,,,,-0.014188005593743771,0.6146924503712267,0.03371373763572535
